sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv
00050_0003_sad_0003_001082,0003,sad,happy,True,0.0,0.9999998807907104,True,skip_identical,1,I met a beautiful girl.,I met a beautiful girl.
00051_0003_sad_0003_001349,0003,sad,happy,True,1.3333333333333333,0.338362455368042,False,0,0,"Yes, I just hit the table.","Oh, it's all done, I'm so happy, God."
00052_0003_sad_0003_001227,0003,sad,happy,True,2.5555555555555554,0.5169342756271362,False,0,0,You've been in my heart for a long time.,"Now, tell me, the words you add to me are all with your heart, not with your mouth. That makes me so happy."
00053_0003_sad_0003_001051,0003,sad,happy,True,11.0,0.662356436252594,False,1,1,大愿一看，他们的确很是美丽。,"I looked far and wide, and they were indeed very beautiful."
00054_0003_sad_0003_001317,0003,sad,happy,True,0.42857142857142855,0.9734569787979126,True,1,1,This is my first book of stories.,This is my first story book.
00055_0003_sad_0003_001121,0003,sad,happy,True,0.4444444444444444,0.5224577188491821,False,0,0,I like all the movies that make me cry.,"I like all the movies that use the ""Goo"" character."
00056_0003_sad_0003_001123,0003,sad,happy,True,0.6666666666666666,0.9233524203300476,True,1,1,She always has a sweet smile.,She always has a smile on her face.
00057_0003_sad_0003_001079,0003,sad,happy,True,0.6,0.9121056199073792,True,1,1,Very cute. Just like you.,So cute! Just like you!
00058_0003_sad_0003_001313,0003,sad,happy,True,1.8,0.4167855381965637,False,0,0,Maybe it's a good thing.,Maybe I should go to the restaurant. It's a really good experience.
00059_0003_sad_0003_001059,0003,sad,happy,True,0.4,0.8992575407028198,True,1,1,That's what I mean. You're both smart and good looking.,That's what I mean. You are both smart and beautiful.
00060_0003_sad_0003_001357,0003,sad,happy,True,18.0,0.4054163098335266,False,0,0,又是内在美更加重要。,"You're my beautiful dream, you're my precious gem. He said, ""When the sun comes out, it's so beautiful."""
00061_0003_sad_0003_001347,0003,sad,happy,True,1.6,0.1766868680715561,False,0,0,"three, two sons, one daughter.","Framgangs, så jeg har også hild i gunnjoa."
00062_0003_sad_0003_001160,0003,sad,happy,True,11.0,0.41069167852401733,False,0,0,自己的事情要自己做。,Your own happiness is the best gift you can give yourself.
00063_0003_sad_0003_001165,0003,sad,happy,True,0.9,0.7050701379776001,False,0,0,"It's a good habit, usually reading books or small things.",This is a good habit. I think I like it.
00064_0003_sad_0003_001350,0003,sad,happy,True,0.8888888888888888,0.11426857858896255,False,0,0,I believe I am a fan of Deng Shan.,I like to go to the countryside.
00065_0003_sad_0003_001144,0003,sad,happy,True,2.125,0.2442680299282074,False,0,0,I don't know why I look so angry.,"Last night I got up because of my wife, and when I looked at my watch, it was 11:30."
00066_0003_sad_0003_001384,0003,sad,happy,True,1.0,0.5546577572822571,False,0,0,"I had a baby, I'm so happy.","火,我今天是猫火,我开心"
00067_0003_sad_0003_001310,0003,sad,happy,True,0.4,0.7104454040527344,False,0,0,"I'm sorry, I was going to go to the mall.",I want to go to the mall.
00068_0003_sad_0003_001321,0003,sad,happy,True,22.0,0.17910461127758026,False,0,0,大,"And with that, I'd love to find a free day soon. So if you're going to be college one, it's the first."
00069_0003_sad_0003_001397,0003,sad,happy,True,1.5,0.09545397013425827,False,0,0,"Just two pieces, the Tang Dynasty and the Song Dynasty.","What a fish was out like that, she had Hanja all over the ocean. Cute, yeah."
00070_0003_sad_0003_001289,0003,sad,happy,True,0.25,0.9136438369750977,True,1,1,"Food is also very delicious, and no need to mention the price.","Food is also very delicious, not to mention the price."
00071_0003_sad_0003_001262,0003,sad,happy,True,0.75,0.6516332626342773,False,1,1,I will go with you all the way.,"I will always be with you, walking the road together."
00072_0003_sad_0003_001277,0003,sad,happy,True,1.625,0.1518452912569046,False,0,0,I can't stand the noise in the city.,"Good morning. Jimmy, I'm so glad I'm going to get him bop bop."
00073_0003_sad_0003_001202,0003,sad,happy,True,0.7777777777777778,0.2961326241493225,False,0,0,"Be careful, there is a hole on the bridge.","Be careful, I finally found a good one."
00074_0003_sad_0003_001171,0003,sad,happy,True,1.0,0.05858883261680603,False,0,0,Then you are far away from the city.,Let me go and get the body back.
00075_0003_surprise_0003_001424,0003,surprise,happy,True,0.1,0.898871660232544,True,1,1,"Your image is always in my mind, to and fro.","Your image is always in my heart, to and fro."
00076_0003_surprise_0003_001408,0003,surprise,happy,True,1.0,0.38150331377983093,False,0,0,Shachan Bagel seems to have caused everyone trouble.,Shachanbao seems to have brought everyone a piece of Ma San.
00077_0003_surprise_0003_001715,0003,surprise,happy,True,0.25,0.9632368087768555,True,1,1,I need to be plugged in to talk.,I need to plug in to talk.
00078_0003_surprise_0003_001539,0003,surprise,happy,True,0.3333333333333333,0.9203588366508484,True,1,1,Their partnership is worth us learning.,Their cooperation is worth our learning.
00079_0003_surprise_0003_001596,0003,surprise,happy,True,0.14285714285714285,0.8013656735420227,True,0,0,"I'm hungry, I'm going to eat something.",I'm alive! I'm going to eat something.
00080_0003_surprise_0003_001644,0003,surprise,happy,True,1.25,0.8848345279693604,True,1,1,My family is small.,My family is small and not many people.
00081_0003_surprise_0003_001578,0003,surprise,happy,True,1.0,0.8032262325286865,True,0,0,"You turn one, I want to learn a little.",一转一角，那想学习一下。
00082_0003_surprise_0003_001621,0003,surprise,happy,True,0.0,1.0,True,skip_identical,1,I strongly support people going into space.,I strongly support people going into space.
00083_0003_surprise_0003_001494,0003,surprise,happy,True,1.1666666666666667,0.5885746479034424,False,0,0,"""Very strange, I don't know why.""","""Very handsome, I don't know why I'm so attracted to him."""
00084_0003_surprise_0003_001444,0003,surprise,happy,True,0.5,0.2623075842857361,False,1,1,"For example, the Wall Street Journal is good.","For example, ""Wa'er jian ri fao"" is good."
00085_0003_surprise_0003_001745,0003,surprise,happy,True,0.8,0.4655524492263794,False,0,0,You always seem to be looking for something to do.,He always likes to do something.
00086_0003_surprise_0003_001477,0003,surprise,happy,True,0.875,0.7632253766059875,False,0,0,The wedding ceremony has started. They have arrived.,"The wedding ceremony has been completed, the wedding cake is here."
00087_0003_surprise_0003_001466,0003,surprise,happy,True,0.5714285714285714,0.8564213514328003,True,0,0,"We can go fishing, chatting and hunting.","We can go fishing, chat, and have a picnic."
00088_0003_surprise_0003_001505,0003,surprise,happy,True,0.75,0.35491490364074707,False,0,0,"We can't get along, and we often argue.","We are both very close, and we often joke around."
00089_0003_surprise_0003_001521,0003,surprise,happy,True,0.625,0.05013979971408844,False,0,0,Then you are far away from the era.,Then you are going to be happy.
00090_0003_surprise_0003_001691,0003,surprise,happy,True,0.4166666666666667,0.6784986853599548,False,0,0,"In the south of France, the climate is mild all year round.","In the south of France, the weather is always sunny."
00091_0003_surprise_0003_001417,0003,surprise,happy,True,0.8461538461538461,0.7887592315673828,False,0,0,Soon you'll be going to college and you'll be able to use it.,"Soon you will go to college, you have arrived."
00092_0003_surprise_0003_001547,0003,surprise,happy,True,0.4444444444444444,0.9371887445449829,True,1,1,"I don't know, maybe a new pair of shoes.",I don't know. Maybe I'll buy a new pair of shoes.
00093_0003_surprise_0003_001635,0003,surprise,happy,True,0.4,0.8686127662658691,True,0,0,I like to exercise but I don't play soccer much.,"I like to play basketball, but I don't play much soccer."
00094_0003_surprise_0003_001430,0003,surprise,happy,True,0.0,1.0,True,skip_identical,1,"Unless you're playing ping pong, but that's not possible.","Unless you're playing ping pong, but that's not possible."
00095_0003_surprise_0003_001448,0003,surprise,happy,True,0.375,0.7031469345092773,False,0,0,"It's early, I'm here, please give me instructions.","It's time to go, I'm here, please give me instructions."
00096_0003_surprise_0003_001485,0003,surprise,happy,True,1.1428571428571428,0.25763022899627686,False,0,0,"Yeah, I always worry about his health.","Yeah, as long as I'm healthy, I'll be fine."
00097_0003_surprise_0003_001662,0003,surprise,happy,True,0.7777777777777778,0.5214507579803467,False,0,0,He seems to have been dumped by his girlfriend.,He seems like a restaurant threw me out.
00098_0003_surprise_0003_001461,0003,surprise,happy,True,0.3333333333333333,0.9815387725830078,True,1,1,"Next month, my sister is going to get married.","Next month, my sister is getting married."
00099_0003_surprise_0003_001449,0003,surprise,happy,True,0.9629629629629629,0.33580848574638367,False,0,0,"I can't physically send you anything, but I can certainly help you find some information or answer any questions you might have about soccer or paper flowers.",Give me some crayons and paper.
00900_0004_angry_0004_000467,0004,angry,happy,True,0.4166666666666667,0.7308286428451538,False,0,0,"Get up quickly, I'll be waiting for you at the apartment door.","Come on, let's go. I'll be waiting for you at the dormitory door."
00901_0004_angry_0004_000575,0004,angry,happy,True,0.3333333333333333,0.6000194549560547,False,1,1,"""Almost, we both are very hot-blooded.""","Almost, we both are very enthusiastic."
00902_0004_angry_0004_000385,0004,angry,happy,True,0.5,0.8450592160224915,True,0,0,Such an innocent person will not be killed.,Such innocent people will not be killed anymore.
00903_0004_angry_0004_000605,0004,angry,happy,True,0.375,0.4599584937095642,False,0,0,"At first, my office was a one-man show.","At first, my workplace was a small workshop."
00904_0004_angry_0004_000444,0004,angry,happy,False,8.0,0.8959059715270996,True,1,1,很神奇的样子，我搞不明白为什么。,"I don't know why, but it looks amazing."
00905_0004_angry_0004_000456,0004,angry,happy,True,1.3333333333333333,0.3155125379562378,False,0,0,I usually keep quiet when I can't do anything.,"Can't do anything, hit the ball, I'll catch it, it's all fun."
00906_0004_angry_0004_000405,0004,angry,happy,True,0.8333333333333334,0.2836211025714874,False,0,0,It will actually become a coal.,It will be a great ice cream.
00907_0004_angry_0004_000471,0004,angry,happy,False,1.0,0.8951879143714905,True,0,0,Then you are far away from the city.,让你又离市区很远了。
00908_0004_angry_0004_000696,0004,angry,happy,True,1.0,0.6275256872177124,False,0,0,"Good night, little girl.",好好休息一下，这个小姑娘提。
00909_0004_angry_0004_000581,0004,angry,happy,True,1.0,0.24381759762763977,False,0,0,It's been very cold and windy.,"""对着很长的墙壁，两个声音大声的"""
00910_0004_angry_0004_000453,0004,angry,happy,True,0.2857142857142857,0.878277063369751,True,1,1,"Feels very warm. Okay, see you later.","It's really warm. Okay, see you later."
00911_0004_angry_0004_000364,0004,angry,happy,True,0.125,0.9668929576873779,True,1,1,"Whoever you are, I'm happy to help you.","Whoever you are, I'm glad to help you."
00912_0004_angry_0004_000530,0004,angry,happy,True,13.0,0.2684094309806824,False,0,0,"""冬天的雨非常多，我不喜欢雨天。""",There are many good things about the present. We don't like the past.
00913_0004_angry_0004_000548,0004,angry,happy,True,1.1666666666666667,0.7317825555801392,False,0,0,"Of course, we all have continents.","Of course we know, we are all over the world."
00914_0004_angry_0004_000526,0004,angry,happy,True,1.0,0.09512950479984283,False,0,0,"Take your family with you, but they have a bad reputation.",上去你就加入，我们就去拍个照片。
00915_0004_angry_0004_000448,0004,angry,happy,True,0.8571428571428571,0.1247917115688324,False,0,0,I will only joke about the landlord.,"I will not only cheer for the host country, China."
00916_0004_angry_0004_000368,0004,angry,happy,True,0.2857142857142857,0.6749127507209778,False,0,0,"We don't agree, let's go play there.","We all agreed, let's go play there."
00917_0004_angry_0004_000387,0004,angry,happy,True,0.0,1.0,True,skip_identical,1,I and my wife are looking forward to meeting you.,I and my wife are looking forward to meeting you.
00918_0004_angry_0004_000586,0004,angry,happy,True,0.5833333333333334,0.5752782821655273,False,0,0,"I don't need to show off, so I don't have a nose.","We don't need to show you, so no beak."
00919_0004_angry_0004_000549,0004,angry,happy,True,0.2222222222222222,0.9770462512969971,True,1,1,"I like your quick and tidy, bright and sunny.","I like your quick and tidy, sunny."
00920_0004_angry_0004_000626,0004,angry,happy,True,0.5454545454545454,0.730949878692627,False,1,1,I like it very much. I pay attention to the appearance.,I like it very much.
00921_0004_angry_0004_000459,0004,angry,happy,True,1.75,0.48621588945388794,False,0,0,I'm actually quite hungry.,I really like the taste of it.
00922_0004_angry_0004_000594,0004,angry,happy,False,3.5,0.06336773186922073,False,0,0,My family is small.,"My goal is to be the best, and I don't want to be the only one."
00923_0004_angry_0004_000649,0004,angry,happy,True,0.6666666666666666,0.5908733606338501,False,0,0,"Yes, I just hit the table.","Eat it, I just hit my target."
00924_0004_angry_0004_000600,0004,angry,happy,True,0.6666666666666666,0.5892061591148376,False,0,0,"I don't need to turn my head, I don't need a neck.","I don't need to turn my head, I don't need to look away, I can just keep eating."
00925_0004_neutral_0004_000123,0004,neutral,happy,True,0.6,0.2820066213607788,False,0,0,Then you say you have fallen from the unknown heavens.,Then you say you are a good person.
00926_0004_neutral_0004_000017,0004,neutral,happy,True,0.3333333333333333,0.9894435405731201,True,1,1,You'll soon be able to use it in college.,Soon you will be able to use it in college.
00927_0004_neutral_0004_000053,0004,neutral,happy,True,0.18181818181818182,0.9936590194702148,True,skip_high_sim,1,"I will definitely do it, so I won't ask you anymore.",I will definitely do it. So I won't ask you anymore.
00928_0004_neutral_0004_000152,0004,neutral,happy,False,1.1428571428571428,0.24606913328170776,False,0,0,Beware of a hole on the sidewalk.,There is a window on the top of the human-shaped stone.
00929_0004_neutral_0004_000001,0004,neutral,happy,True,1.0,0.04067084193229675,False,0,0,"Dazhuan yi kan, tamen di qi hen shi mei li.","I wish to see them, they are really beautiful."
00930_0004_neutral_0004_000333,0004,neutral,happy,True,0.6363636363636364,0.3620637059211731,False,0,0,"If you miss this village, you will not find this restaurant.","Miss this spring, you will never have this feeling."
00931_0004_neutral_0004_000320,0004,neutral,happy,True,0.4,0.9130879640579224,True,1,1,Thank you for coming here to tell me more details.,"Thank you for coming here, tell me more."
00932_0004_neutral_0004_000207,0004,neutral,happy,True,0.6,0.6489689350128174,False,0,0,"I am Mung Mung Da, you are Dai Dai Da.","I'm Mung Mung Da, you're Miss B.B. Da."
00933_0004_neutral_0004_000254,0004,neutral,happy,True,1.2857142857142858,0.2396892011165619,False,0,0,"I didn't trick you, machines don't trick.","If I didn't tell you, the tea is not to be missed."
00934_0004_neutral_0004_000209,0004,neutral,happy,True,0.875,0.5277458429336548,False,0,0,"I'm sorry, I spilled coffee on the table.",I'm going to get up and bring the coffee table.
00935_0004_neutral_0004_000330,0004,neutral,happy,True,0.5714285714285714,0.8827271461486816,True,1,1,"We get along very well, that's all.",We got along very well.
00936_0004_neutral_0004_000054,0004,neutral,happy,True,1.0,0.14178480207920074,False,0,0,I was created by artificial intelligence.,I sleep with the human garbage dump.
00937_0004_neutral_0004_000284,0004,neutral,happy,True,1.5,0.694563090801239,False,0,0,Shopping and sightseeing are both time-consuming.,There are plenty of time to shop and sightsee.
00938_0004_neutral_0004_000341,0004,neutral,happy,True,0.7777777777777778,0.5381506681442261,False,0,0,I will draw a devil face on your face.,I will kiss you like a swallow.
00939_0004_neutral_0004_000176,0004,neutral,happy,True,0.5,0.71668940782547,False,0,0,Wear your family but they have a birthmark.,"Wear your family, but with a twist."
00940_0004_neutral_0004_000308,0004,neutral,happy,True,0.6666666666666666,0.548086941242218,False,0,0,I'm going to check out some knowledge about basketball.,I go to check out the knowledge related to soccer.
00941_0004_neutral_0004_000338,0004,neutral,happy,True,0.6,0.8831238150596619,True,1,1,Young people must take responsibility.,Young people should take on responsibilities.
00942_0004_neutral_0004_000307,0004,neutral,happy,True,0.3333333333333333,0.9485476016998291,True,1,1,Sometimes inner beauty is more important.,Sometimes the inner beauty is more precious.
00943_0004_neutral_0004_000321,0004,neutral,happy,True,0.5714285714285714,0.5247621536254883,False,0,0,I don't like you making me dizzy.,Fusi very much likes you making me dizzy.
00944_0004_neutral_0004_000343,0004,neutral,happy,True,0.375,0.5392765402793884,False,0,0,Many white liners were involved in this game.,Many white cranes are participating in this game.
00945_0004_neutral_0004_000090,0004,neutral,happy,True,0.7777777777777778,0.4460533857345581,False,0,0,"Not too bad, but I have to lie down.","It's not too high, but you have to lie on the stove."
00946_0004_neutral_0004_000180,0004,neutral,happy,True,0.8333333333333334,0.14656949043273926,False,0,0,"It rains a lot in the summer, I don't like rainy days.",There are many species of fish that I like to eat.
00947_0004_neutral_0004_000059,0004,neutral,happy,True,1.1428571428571428,0.7284659147262573,False,1,1,I like everything I can play well.,"If I can play it well, I like it."
00948_0004_neutral_0004_000058,0004,neutral,happy,True,0.5714285714285714,0.8641356825828552,True,0,0,"make people feel spacious, airy and grand.",Make people feel spacious and exhilarating.
00949_0004_neutral_0004_000189,0004,neutral,happy,True,0.8888888888888888,0.6303993463516235,False,0,0,"I am a teacher, are you a good student?",I'm a teacher of Yinyang. You are a good person.
00950_0004_sad_0004_001127,0004,sad,happy,True,0.3333333333333333,0.9924881458282471,True,skip_high_sim,1,They got married and they came.,"They got married, they came."
00951_0004_sad_0004_001145,0004,sad,happy,True,0.14285714285714285,0.8154945373535156,True,0,0,"I do have a hobby, collecting antiques.","I do have a hobby, collecting candy."
00952_0004_sad_0004_001070,0004,sad,happy,True,0.75,0.7869269847869873,False,1,1,"A few days ago, I encountered something interesting.",I've discovered something interesting.
00953_0004_sad_0004_001274,0004,sad,happy,True,0.5714285714285714,0.449442595243454,False,0,0,This is a bit hard for me.,This is a bit of a surprise to me.
00954_0004_sad_0004_001123,0004,sad,happy,True,0.0,1.0,True,skip_identical,1,She always has a sweet smile.,She always has a sweet smile.
00955_0004_sad_0004_001272,0004,sad,happy,True,0.42857142857142855,0.9422739744186401,True,0,0,My old friend Hansen lives in London.,My old friend Hansen just moved to London.
00956_0004_sad_0004_001232,0004,sad,happy,True,1.2222222222222223,0.6334403157234192,False,0,0,“About enough to support my living for three months.”,I think I have enough support to live. I thank you all enough.
00957_0004_sad_0004_001320,0004,sad,happy,True,0.8888888888888888,0.12134652584791183,False,0,0,I can't find the folder you want to delete.,"No, I've never had you eat three potatoes."
00958_0004_sad_0004_001203,0004,sad,happy,True,1.0,0.9563966989517212,True,0,0,What are we waiting for?,We're waiting for what?
00959_0004_sad_0004_001379,0004,sad,happy,True,0.3333333333333333,0.767126202583313,False,0,0,But sometimes autumn is more charming than other seasons.,"However, sometimes summer is more beautiful than other seasons."
00960_0004_sad_0004_001281,0004,sad,happy,True,7.0,0.6802675724029541,False,0,0,最近很冷，风也很大。,The other side is cold and bright.
00961_0004_sad_0004_001177,0004,sad,happy,True,0.3333333333333333,0.974653959274292,True,1,1,You said we are going to stay in Zagreb for three days.,We're going to stay in Zagreb for three days.
00962_0004_sad_0004_001189,0004,sad,happy,True,0.6666666666666666,0.8985216617584229,True,1,1,Their cooperation is worth us learning.,Their cooperation deserves us to learn.
00963_0004_sad_0004_001216,0004,sad,happy,True,0.3333333333333333,0.3726475238800049,False,0,0,I think those should be the seeds of carrots.,I think those should be the strawberries' best features.
00964_0004_sad_0004_001225,0004,sad,happy,True,0.9,0.43248251080513,False,0,0,"He's unemployed at the moment, you'd better not annoy him.","You're playing well, don't tease him."
00965_0004_sad_0004_001309,0004,sad,happy,True,0.625,0.5613185167312622,False,0,0,We want to wait for a suitable time.,We are thinking of a healthy time.
00966_0004_sad_0004_001347,0004,sad,happy,True,0.5,0.9465022087097168,True,0,0,"Three sons, two boys, one girl.","Three sons, two daughters."
00967_0004_sad_0004_001179,0004,sad,happy,True,1.0,0.33848443627357483,False,1,1,"to others there is none, but to me there is.","But there is no one else, he is only for me."
00968_0004_sad_0004_001198,0004,sad,happy,True,1.0,0.20454296469688416,False,0,0,"If you have something to do, remember to call me.",You can see the sky is blue.
00969_0004_sad_0004_001377,0004,sad,happy,False,1.0,0.003640035167336464,False,0,0,"I hate conceited people, sometimes I don't understand, you understand.","A duck is not far away, one duck."
00970_0004_sad_0004_001133,0004,sad,happy,True,0.75,0.6592028141021729,False,1,1,Every part of you is drawing me in.,Every detail of your appearance attracts me.
00971_0004_sad_0004_001351,0004,sad,happy,True,11.0,0.3102990388870239,False,0,0,播放歌单收藏，脑子能动得真快。,"I play the song, and the old man is very happy."
00972_0004_sad_0004_001326,0004,sad,happy,True,0.5454545454545454,0.6671432256698608,False,0,0,I like it very much. I pay attention to my appearance.,I like it very much.
00973_0004_sad_0004_001396,0004,sad,happy,True,1.0,0.41039174795150757,False,0,0,"Good rest, little wooden rocking chair.",休息一下，这个小木头，问你叫我心爱的。
00974_0004_sad_0004_001153,0004,sad,happy,True,0.7142857142857143,0.9475216865539551,True,1,1,"Feels so warm. Okay, see you later.",Feels so warm. See you in a while.
00975_0004_surprise_0004_001638,0004,surprise,happy,True,0.5,0.6723472476005554,False,0,0,I don't think we should follow Xiao Xi.,I think we should walk along with Xiao Xi.
00976_0004_surprise_0004_001511,0004,surprise,happy,True,1.125,0.47523534297943115,False,0,0,"Every morning, my mother would help him remember.","Every day, I was carried by my mother to the ground."
00977_0004_surprise_0004_001478,0004,surprise,happy,True,1.0,0.6641589999198914,False,0,0,Their design is small and can be operated alone.,看他们的设计外型小巧，可单独坐。
00978_0004_surprise_0004_001709,0004,surprise,happy,True,6.0,0.45420438051223755,False,0,0,四个半月,I have already married four times.
00979_0004_surprise_0004_001585,0004,surprise,happy,True,0.09090909090909091,0.9949706792831421,True,skip_high_sim,1,"Today is a beautiful day, I hope the host team loses.",Today is a beautiful day. I hope the host team loses.
00980_0004_surprise_0004_001576,0004,surprise,happy,True,0.8,0.45402756333351135,False,0,0,Wear your family member's clothes but they have a mustache.,"Take your family, take them to have a good time."
00981_0004_surprise_0004_001552,0004,surprise,happy,True,1.0,0.316131591796875,False,0,0,"Be careful, there's a hole on the road.",笑声在下面响起，人生的道路上有了一个转折点。
00982_0004_surprise_0004_001467,0004,surprise,happy,True,0.5,0.39780181646347046,False,0,0,You're deeply imprinted in my mind.,It's fresh in my mind.
00983_0004_surprise_0004_001555,0004,surprise,happy,True,0.2857142857142857,0.9225260019302368,True,1,1,I just want to relax a bit.,I really wanted to relax a bit.
00984_0004_surprise_0004_001509,0004,surprise,happy,True,0.25,0.3871844410896301,False,0,0,I'm actually quite hungry.,I'm actually quite happy.
00985_0004_surprise_0004_001580,0004,surprise,happy,False,0.8333333333333334,0.7294484376907349,False,1,1,"""In the winter, it rains a lot. I don't like rainy days.""","In the winter, there is a lot of rain. I don't like it when it rains."
00986_0004_surprise_0004_001692,0004,surprise,happy,True,0.3333333333333333,0.7236824035644531,False,0,0,One day I may have to talk to her.,"Na Pei-sa, I might have to talk to her."
00987_0004_surprise_0004_001702,0004,surprise,happy,True,1.0,0.42165517807006836,False,0,0,I hope you can think of some ideas with me.,"I hope you can be with me, you also want to be happy, right?"
00988_0004_surprise_0004_001634,0004,surprise,happy,False,0.16666666666666666,0.9823006391525269,True,1,1,It is a major air pollutant.,It is a main air pollutant.
00989_0004_surprise_0004_001713,0004,surprise,happy,True,0.7777777777777778,0.9150936007499695,True,0,0,"After the trip, I will rest for a while.",I will rest for a while before I travel.
00990_0004_surprise_0004_001750,0004,surprise,happy,False,1.2857142857142858,0.42535096406936646,False,0,0,"It's very bad language, don't learn it.","This is very difficult to stop in Chinese. Readers, please don't learn it."
00991_0004_surprise_0004_001411,0004,surprise,happy,True,0.125,0.9905665516853333,True,skip_high_sim,1,"Happy Mother's Day! I love you forever, Mom.","Happy Mother's Day. I love you forever, Mom."
00992_0004_surprise_0004_001417,0004,surprise,happy,True,0.5555555555555556,0.35298436880111694,False,0,0,Soon you'll be able to use it in college.,Soon you'll be able to play in the big leagues.
00993_0004_surprise_0004_001708,0004,surprise,happy,True,0.625,0.7763879895210266,False,0,0,I'm going to check out some basketball knowledge.,I'm going to try basketball.
00994_0004_surprise_0004_001565,0004,surprise,happy,True,2.2,0.33488941192626953,False,0,0,"Actually, we broke up yesterday.","Actually, we have been together for thousands of years and never broken up."
00995_0004_surprise_0004_001439,0004,surprise,happy,True,1.0,0.5658015012741089,False,0,0,没有找到日常，去的时刻锁门。,没有一天不去十字路口
00996_0004_surprise_0004_001672,0004,surprise,happy,True,1.4,0.4609634578227997,False,0,0,"""Shenyang tomorrow has a rainstorm, and the wind will change.""","Shen Yang, tomorrow there will be a leech. I will be very happy to see you."
00997_0004_surprise_0004_001436,0004,surprise,happy,True,1.0,0.5125399827957153,False,0,0,I must be online to work.,I have to enjoy what I do to work.
00998_0004_surprise_0004_001493,0004,surprise,happy,True,0.5,0.6446121335029602,False,0,0,"Don't be shy, eat more meat.","Don't be shy, eat more of the dumplings."
00999_0004_surprise_0004_001654,0004,surprise,happy,True,1.5714285714285714,0.45857954025268555,False,0,0,"I didn't trick you, machines don't trick.","I didn't want to use you, said the cheerful man, I won't use you."
00600_0005_angry_0005_000462,0005,angry,happy,True,1.0,0.997725248336792,True,skip_high_sim,1,那棒极了，其实心情也挺好的。,那棒极了，其实心情也挺不错。
00601_0005_angry_0005_000431,0005,angry,happy,True,1.0,0.6763818264007568,False,0,0,"This street, everyone likes to gossip.","This street is so crowded, everyone likes it."
00602_0005_angry_0005_000570,0005,angry,happy,True,0.75,0.4585549831390381,False,1,1,"So you must persevere, the longer the better.","I will definitely stick with you, the longer the better."
00603_0005_angry_0005_000643,0005,angry,happy,True,0.7142857142857143,0.45624467730522156,False,0,0,"Listen up, I've seen the screen display.",I saw the rainbow display.
00604_0005_angry_0005_000440,0005,angry,happy,True,0.8333333333333334,0.5659934282302856,False,0,0,"Not too bad, but it has to be hidden in the bed.","I'm not too tall, I'm lying on the bed."
00605_0005_angry_0005_000639,0005,angry,happy,True,1.0,0.1946287304162979,False,0,0,"No, but Bobo likes to play with balls.","Good, the white rabbit is here."
00606_0005_angry_0005_000450,0005,angry,happy,True,0.2222222222222222,0.8894214630126953,True,0,0,I often go to the bar near our dormitory.,I often go to the bar near my apartment.
00607_0005_angry_0005_000354,0005,angry,happy,True,0.875,0.24613548815250397,False,0,0,"No matter how you look at it, the host team seems to be the one losing.","Whatever the case, the host is very happy to have you."
00608_0005_angry_0005_000681,0005,angry,happy,True,0.3333333333333333,0.838604748249054,True,0,0,"So I asked him, ""Can you buy my ticket?""","I asked the lady, ""Can you buy my ticket?"""
00609_0005_angry_0005_000504,0005,angry,happy,True,1.6,0.7295205593109131,False,0,0,I can only speak Mandarin.,"I won't say other foreign languages, only Wu Tong Tong."
00610_0005_angry_0005_000490,0005,angry,happy,True,1.1666666666666667,0.25026750564575195,False,0,0,I know I'm a big mouth.,I also hope to go to the big screen.
00611_0005_angry_0005_000385,0005,angry,happy,True,0.3333333333333333,0.9804096817970276,True,1,1,"So, innocent people won't be killed.",so the innocent people won't be killed.
00612_0005_angry_0005_000533,0005,angry,happy,True,0.6363636363636364,0.41834375262260437,False,0,0,You would never guess he was planning to have a child.,You can't miss that he's getting ready to have a baby.
00613_0005_angry_0005_000594,0005,angry,happy,True,0.7142857142857143,0.21114978194236755,False,0,0,My direct contact number is not much.,My direct relatives are more than 1000.
00614_0005_angry_0005_000677,0005,angry,happy,True,1.3333333333333333,0.7567507028579712,False,0,0,"I like to eat, I don't understand, you understand?","I like to eat wrongly, and I don't care. Sometimes I don't know, you go out and eat."
00615_0005_angry_0005_000442,0005,angry,happy,True,1.0,0.5931684970855713,False,0,0,"Won't be so bad, I'm 16 too.",福魁就把我当小孩了，我也是16岁。
00616_0005_angry_0005_000517,0005,angry,happy,True,1.0,0.9988359212875366,True,skip_high_sim,1,太妙了，我想换一些日元。,太妙啦，我想换一些日元。
00617_0005_angry_0005_000683,0005,angry,happy,True,11.0,0.3757365345954895,False,1,1,坐我这船就没这店了。,"If I miss this opportunity, I won't have this chance again."
00618_0005_angry_0005_000605,0005,angry,happy,True,0.625,0.22847406566143036,False,0,0,My first job was to be a waiter.,The most important job is to be a user.
00619_0005_angry_0005_000364,0005,angry,happy,True,0.4444444444444444,0.882172703742981,True,1,1,"Whoever you don't know, I'm happy to help you.",Who do you not know? I'm happy to help you.
00620_0005_angry_0005_000471,0005,angry,happy,True,0.0,1.0,True,skip_identical,1,Then you are far away from the city.,Then you are far away from the city.
00621_0005_angry_0005_000624,0005,angry,happy,True,10.0,0.7672456502914429,False,0,0,主要不愿意吧，我还是想留下他。,"Don't go back, I still want to stay with him."
