surrogate,sample_id,speaker_id,ground_truth_emotion,target_emotion,whitebox_success,adv_audio_path,original_audio_path,wav_exists,snr_db
voxtral_en,00352_0013_sad_0013_001332,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00352_0013_sad_0013_001332.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001332.wav,True,18.51588889291358
voxtral_en,00353_0013_sad_0013_001349,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00353_0013_sad_0013_001349.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001349.wav,True,18.101600806613224
voxtral_en,00354_0013_sad_0013_001053,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00354_0013_sad_0013_001053.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001053.wav,True,10.540366423900164
voxtral_en,00355_0013_sad_0013_001182,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00355_0013_sad_0013_001182.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001182.wav,True,18.07835966902378
voxtral_en,00356_0013_sad_0013_001357,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00356_0013_sad_0013_001357.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001357.wav,True,23.26191522644524
voxtral_en,00357_0013_sad_0013_001144,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00357_0013_sad_0013_001144.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001144.wav,True,24.14626004779343
voxtral_en,00358_0013_sad_0013_001396,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00358_0013_sad_0013_001396.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001396.wav,True,15.97216235781946
voxtral_en,00359_0013_sad_0013_001127,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00359_0013_sad_0013_001127.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001127.wav,True,9.819894034691469
voxtral_en,00360_0013_sad_0013_001367,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00360_0013_sad_0013_001367.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001367.wav,True,13.652540210392512
voxtral_en,00361_0013_sad_0013_001065,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00361_0013_sad_0013_001065.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001065.wav,True,15.040018520189447
voxtral_en,00362_0013_sad_0013_001198,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00362_0013_sad_0013_001198.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001198.wav,True,22.83688102810016
voxtral_en,00363_0013_sad_0013_001246,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00363_0013_sad_0013_001246.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001246.wav,True,19.276522039753814
voxtral_en,00364_0013_sad_0013_001056,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00364_0013_sad_0013_001056.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001056.wav,True,15.421918437841303
voxtral_en,00365_0013_sad_0013_001062,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00365_0013_sad_0013_001062.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001062.wav,True,11.875864342322167
voxtral_en,00366_0013_sad_0013_001120,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00366_0013_sad_0013_001120.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001120.wav,True,10.080827150368886
voxtral_en,00367_0013_sad_0013_001280,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00367_0013_sad_0013_001280.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001280.wav,True,22.558543508305284
voxtral_en,00368_0013_sad_0013_001211,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00368_0013_sad_0013_001211.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001211.wav,True,15.183969024890114
voxtral_en,00369_0013_sad_0013_001234,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00369_0013_sad_0013_001234.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001234.wav,True,16.027355492515834
voxtral_en,00370_0013_sad_0013_001130,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00370_0013_sad_0013_001130.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001130.wav,True,7.201103764485608
voxtral_en,00371_0013_sad_0013_001352,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00371_0013_sad_0013_001352.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001352.wav,True,21.470218318667136
voxtral_en,00372_0013_sad_0013_001335,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00372_0013_sad_0013_001335.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001335.wav,True,19.761908830965318
voxtral_en,00373_0013_sad_0013_001331,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00373_0013_sad_0013_001331.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001331.wav,True,16.774757547851664
voxtral_en,00374_0013_sad_0013_001297,0013,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0013\00374_0013_sad_0013_001297.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0013/Sad/0013_001297.wav,True,21.928631293138583
voxtral_en,00550_0014_sad_0014_001242,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00550_0014_sad_0014_001242.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001242.wav,True,11.11305693790153
voxtral_en,00551_0014_sad_0014_001367,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00551_0014_sad_0014_001367.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001367.wav,True,14.44827416895238
voxtral_en,00552_0014_sad_0014_001315,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00552_0014_sad_0014_001315.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001315.wav,True,12.232993185752168
voxtral_en,00553_0014_sad_0014_001089,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00553_0014_sad_0014_001089.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001089.wav,True,18.76625863359141
voxtral_en,00554_0014_sad_0014_001051,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00554_0014_sad_0014_001051.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001051.wav,True,20.005890355498455
voxtral_en,00555_0014_sad_0014_001262,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00555_0014_sad_0014_001262.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001262.wav,True,8.37295877155825
voxtral_en,00556_0014_sad_0014_001278,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00556_0014_sad_0014_001278.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001278.wav,True,13.100115311423721
voxtral_en,00557_0014_sad_0014_001167,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00557_0014_sad_0014_001167.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001167.wav,True,12.507066451804711
voxtral_en,00558_0014_sad_0014_001227,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00558_0014_sad_0014_001227.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001227.wav,True,13.563846964113559
voxtral_en,00559_0014_sad_0014_001400,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00559_0014_sad_0014_001400.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001400.wav,True,16.44287624028444
voxtral_en,00560_0014_sad_0014_001234,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00560_0014_sad_0014_001234.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001234.wav,True,11.785066848332942
voxtral_en,00561_0014_sad_0014_001192,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00561_0014_sad_0014_001192.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001192.wav,True,21.85015479789724
voxtral_en,00562_0014_sad_0014_001214,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00562_0014_sad_0014_001214.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001214.wav,True,10.46836966701326
voxtral_en,00563_0014_sad_0014_001114,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00563_0014_sad_0014_001114.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001114.wav,True,13.143905805678248
voxtral_en,00564_0014_sad_0014_001057,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00564_0014_sad_0014_001057.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001057.wav,True,24.05083265955943
voxtral_en,00565_0014_sad_0014_001161,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00565_0014_sad_0014_001161.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001161.wav,True,19.23147064816864
voxtral_en,00566_0014_sad_0014_001388,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00566_0014_sad_0014_001388.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001388.wav,True,15.46513191488394
voxtral_en,00567_0014_sad_0014_001082,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00567_0014_sad_0014_001082.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001082.wav,True,19.907016769776007
voxtral_en,00568_0014_sad_0014_001375,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00568_0014_sad_0014_001375.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001375.wav,True,17.84739282217187
voxtral_en,00570_0014_sad_0014_001392,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00570_0014_sad_0014_001392.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001392.wav,True,13.207436763849799
voxtral_en,00571_0014_sad_0014_001078,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00571_0014_sad_0014_001078.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001078.wav,True,19.847472567518636
voxtral_en,00572_0014_sad_0014_001268,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00572_0014_sad_0014_001268.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001268.wav,True,15.83926061528346
voxtral_en,00573_0014_sad_0014_001113,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00573_0014_sad_0014_001113.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001113.wav,True,17.1097345524516
voxtral_en,00574_0014_sad_0014_001273,0014,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0014\00574_0014_sad_0014_001273.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0014/Sad/0014_001273.wav,True,0.6857876528507241
voxtral_en,00150_0015_sad_0015_001134,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00150_0015_sad_0015_001134.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001134.wav,True,18.80955511154116
voxtral_en,00151_0015_sad_0015_001200,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00151_0015_sad_0015_001200.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001200.wav,True,19.03735773383417
voxtral_en,00152_0015_sad_0015_001119,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00152_0015_sad_0015_001119.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001119.wav,True,14.858962568806767
voxtral_en,00153_0015_sad_0015_001372,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00153_0015_sad_0015_001372.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001372.wav,True,16.749493450447023
voxtral_en,00154_0015_sad_0015_001139,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00154_0015_sad_0015_001139.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001139.wav,True,21.877008526992316
voxtral_en,00155_0015_sad_0015_001308,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00155_0015_sad_0015_001308.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001308.wav,True,19.999514350154207
voxtral_en,00158_0015_sad_0015_001112,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00158_0015_sad_0015_001112.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001112.wav,True,17.278255880091823
voxtral_en,00159_0015_sad_0015_001216,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00159_0015_sad_0015_001216.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001216.wav,True,14.53108023199442
voxtral_en,00160_0015_sad_0015_001194,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00160_0015_sad_0015_001194.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001194.wav,True,22.049819616972492
voxtral_en,00161_0015_sad_0015_001126,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00161_0015_sad_0015_001126.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001126.wav,True,20.015393080586485
voxtral_en,00162_0015_sad_0015_001396,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00162_0015_sad_0015_001396.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001396.wav,True,19.775008094087706
voxtral_en,00163_0015_sad_0015_001220,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00163_0015_sad_0015_001220.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001220.wav,True,19.572181827253907
voxtral_en,00164_0015_sad_0015_001127,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00164_0015_sad_0015_001127.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001127.wav,True,21.168358463643003
voxtral_en,00165_0015_sad_0015_001180,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00165_0015_sad_0015_001180.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001180.wav,True,20.445656050589452
voxtral_en,00166_0015_sad_0015_001355,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00166_0015_sad_0015_001355.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001355.wav,True,19.592886459087797
voxtral_en,00168_0015_sad_0015_001284,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00168_0015_sad_0015_001284.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001284.wav,True,24.556185067728606
voxtral_en,00169_0015_sad_0015_001279,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00169_0015_sad_0015_001279.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001279.wav,True,15.495188837285399
voxtral_en,00170_0015_sad_0015_001070,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00170_0015_sad_0015_001070.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001070.wav,True,21.63252682483945
voxtral_en,00171_0015_sad_0015_001307,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00171_0015_sad_0015_001307.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001307.wav,True,19.749182119356934
voxtral_en,00172_0015_sad_0015_001259,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00172_0015_sad_0015_001259.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001259.wav,True,16.10698218584947
voxtral_en,00173_0015_sad_0015_001118,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00173_0015_sad_0015_001118.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001118.wav,True,15.057513460198102
voxtral_en,00174_0015_sad_0015_001330,0015,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0015\00174_0015_sad_0015_001330.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0015/Sad/0015_001330.wav,True,17.02065899226755
voxtral_en,00650_0016_sad_0016_001102,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00650_0016_sad_0016_001102.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001102.wav,True,17.219235621350187
voxtral_en,00651_0016_sad_0016_001338,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00651_0016_sad_0016_001338.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001338.wav,True,17.470694412098734
voxtral_en,00652_0016_sad_0016_001232,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00652_0016_sad_0016_001232.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001232.wav,True,25.584539896810547
voxtral_en,00653_0016_sad_0016_001400,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00653_0016_sad_0016_001400.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001400.wav,True,17.50032047156203
voxtral_en,00654_0016_sad_0016_001231,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00654_0016_sad_0016_001231.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001231.wav,True,22.845135914327336
voxtral_en,00655_0016_sad_0016_001191,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00655_0016_sad_0016_001191.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001191.wav,True,16.68913231491076
voxtral_en,00656_0016_sad_0016_001187,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00656_0016_sad_0016_001187.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001187.wav,True,18.831711913738047
voxtral_en,00657_0016_sad_0016_001068,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00657_0016_sad_0016_001068.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001068.wav,True,13.644342903517622
voxtral_en,00658_0016_sad_0016_001074,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00658_0016_sad_0016_001074.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001074.wav,True,19.057937966016578
voxtral_en,00659_0016_sad_0016_001112,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00659_0016_sad_0016_001112.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001112.wav,True,18.104949732549326
voxtral_en,00660_0016_sad_0016_001244,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00660_0016_sad_0016_001244.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001244.wav,True,22.70832572321062
voxtral_en,00661_0016_sad_0016_001298,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00661_0016_sad_0016_001298.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001298.wav,True,20.05004461112835
voxtral_en,00662_0016_sad_0016_001135,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00662_0016_sad_0016_001135.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001135.wav,True,20.549355445161616
voxtral_en,00663_0016_sad_0016_001228,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00663_0016_sad_0016_001228.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001228.wav,True,26.598579491139617
voxtral_en,00664_0016_sad_0016_001163,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00664_0016_sad_0016_001163.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001163.wav,True,19.23814738890188
voxtral_en,00665_0016_sad_0016_001192,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00665_0016_sad_0016_001192.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001192.wav,True,21.300304778078754
voxtral_en,00666_0016_sad_0016_001299,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00666_0016_sad_0016_001299.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001299.wav,True,21.507716900148917
voxtral_en,00667_0016_sad_0016_001089,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00667_0016_sad_0016_001089.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001089.wav,True,27.528787620356244
voxtral_en,00668_0016_sad_0016_001165,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00668_0016_sad_0016_001165.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001165.wav,True,19.387626943186905
voxtral_en,00669_0016_sad_0016_001303,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00669_0016_sad_0016_001303.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001303.wav,True,21.219240840287775
voxtral_en,00670_0016_sad_0016_001323,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00670_0016_sad_0016_001323.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001323.wav,True,24.399065857081297
voxtral_en,00671_0016_sad_0016_001288,0016,sad,happy,True,C:\Users\potte\Desktop\research\emotional LLM\code\white_box_voxtral\result\Voxtral_EN\0016\00671_0016_sad_0016_001288.wav,/data1/lixiang/OpenS2S_dataset/ESD/EN/0016/Sad/0016_001288.wav,True,25.081822132476713
