sample_id,speaker_id,ground_truth_emotion,target_emotion,pred_clean_1,pred_clean_2,pred_clean_3,pred_adv_1,pred_adv_2,pred_adv_3,success_emo,attack_success_p1,attack_success_p2,attack_success_p3,attack_success_joint,wer,semantic_sim,semantic_preserved,delta_linf,delta_l2,snr_db,initial_emo_loss,final_emo_loss,final_asr_loss,final_per_loss,final_total_loss,loss_reduction_rate,converge_step,total_steps,llm_judge_result,asr_text_clean,asr_text_adv
00489_0012_surprise_0012_001694,0012,surprise,happy,surprise,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.5604429841041565,19.142002600439152,0.8554184436798096,0.010766355320811272,0.20947611331939697,0.023840775713324547,0.012861354861762375,0.9874139312749712,0,60,,Now I understand.,Now I understand.
00490_0012_surprise_0012_001476,0012,surprise,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.10216067731380463,False,0.008000001311302185,0.7366606593132019,23.49971228060021,2.0944385528564453,0.032836925238370895,1.8574336767196655,0.026864325627684593,0.05141153064882383,0.9843218483571231,4,60,,The hag looked in the stove.,Be happy in the stall.
00491_0012_surprise_0012_001622,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999997615814209,True,0.008000001311302185,0.7220404148101807,15.887624053185707,2.4395384788513184,0.007469997741281986,0.08807357400655746,0.02758585289120674,0.008351009339876474,0.9969379463345053,10,60,,Ask God to help you.,Ask God to help you.
00492_0012_surprise_0012_001465,0012,surprise,happy,surprise,happy,surprise,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.00800000037997961,0.5572866201400757,23.190655713330592,0.5434812903404236,0.011037359945476055,0.15536178648471832,0.01438823714852333,0.012591121692694725,0.9796913709052201,0,60,,Tom could hardly speak for laughing.,Tom could hardly speak for laughing.
00493_0012_surprise_0012_001709,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2222222222222222,0.7774840593338013,False,0.008000001311302185,0.7771896123886108,20.596904100150955,2.762410879135132,0.023489240556955338,1.975984811782837,0.021205386146903038,0.043249300728645176,0.9914968331704842,6,60,,"He owed Mr. Lawson, I can't tell you how.","Cute old Mr. Lawson, I can't tell you how."
00494_0012_surprise_0012_001447,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.3333333333333333,0.7407481670379639,False,0.008000001311302185,0.6644319891929626,21.681743043372276,3.216505765914917,0.07058940082788467,0.9343953728675842,0.02738904021680355,0.07993362844696268,0.9780540107914882,10,60,,Please excuse me.,Can I just excuse me?
00495_0012_surprise_0012_001637,0012,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.2,0.8072515726089478,True,0.008000001311302185,0.6912240386009216,20.10785922129195,1.7509698867797852,0.016369253396987915,0.18926796317100525,0.02254428341984749,0.018262158471532168,0.9906513221497528,8,60,,What would they do at the end of the year?,What would they do at the end of the year winning?
00496_0012_surprise_0012_001410,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.13883359730243683,False,0.008000001311302185,0.6306849718093872,23.018068938994386,3.629136085510254,0.026796838268637657,4.579872131347656,0.03149957209825516,0.0725958745778352,0.9926161935961489,6,60,,A nauseous drought?,On noshi's trouts
00497_0012_surprise_0012_001429,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.6127358675003052,20.392912207078,1.5635651350021362,0.010154113173484802,0.24630536139011383,0.02894965559244156,0.012617456283941864,0.9935057945804919,4,60,,Red came and replied on the leaves.,Red came and replied on the leaves.
00498_0012_surprise_0012_001566,0012,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,-0.12212073802947998,False,0.008000001311302185,0.7914241552352905,18.088763601366885,3.4213480949401855,0.03416183218359947,3.16606068611145,0.02535078302025795,0.06582269255254417,0.9900150960277555,4,60,,They ate beef at the butcher shop.,It's a festive shoe show.
00499_0012_surprise_0012_001519,0012,surprise,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.36294788122177124,False,0.008000001311302185,0.6560366749763489,22.935753261136085,1.4063084125518799,0.02010943926870823,0.8693330883979797,0.02398517355322838,0.02880301000442356,0.9857005482657835,9,60,,The owl flew into a bush.,Let our flow into our bush.
00300_0013_angry_0013_000373,0013,angry,happy,surprise,happy,happy,neutral,happy,happy,False,False,True,True,False,0.5,0.7982144355773926,False,0.008000001311302185,0.6072685122489929,24.507491340100923,1.3841675519943237,0.25916194915771484,0.6982424259185791,0.020600130781531334,0.2661445794182084,0.8127669234954168,9,60,,I thought you meant how old are you.,I saw you meant how older youth.
00301_0013_angry_0013_000447,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.1428571428571428,0.4721059799194336,False,0.008000001311302185,0.7638840675354004,21.385505797388966,4.124549865722656,0.02257579192519188,1.7912646532058716,0.03213057294487953,0.040488759762980046,0.994526483456338,11,60,,I have not opened the 13th door.,I've confessed that you opened the thirteenth door going you.
00302_0013_angry_0013_000518,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.125,0.9826902747154236,True,0.008000001311302185,0.6752963662147522,27.850831070061737,3.1257998943328857,0.07523421198129654,0.5162897109985352,0.019769635051488876,0.0803973067876324,0.9759312129616176,17,60,,"I said you looked like an egg, sir.","I said you look like an egg, sir."
00303_0013_angry_0013_000667,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.6967971324920654,False,0.008000001311302185,0.7747256755828857,20.919073811788856,3.1171517372131348,0.015241986140608788,0.717003583908081,0.029916398227214813,0.02241232114367187,0.9951102841871163,13,60,,At length they came to a sharp bend.,At length it came to a sharp end.
00304_0013_angry_0013_000573,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.719879686832428,23.601533794026878,1.7509254217147827,0.011432476341724396,0.10118750482797623,0.027521155774593353,0.012444626601561905,0.9934706091990326,4,60,,"Pick, pick, pick.","Pick, pick, pick."
00305_0013_angry_0013_000496,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.8855269551277161,True,0.008000001311302185,0.7673464417457581,24.528940430962976,2.1783463954925537,0.042574360966682434,0.7519122362136841,0.0274885855615139,0.050093758214674884,0.9804556515645182,9,60,,He said to Jack the Chatterer,"""Be said to Jack the Chatterer."""
00306_0013_angry_0013_000478,0013,angry,happy,angry,angry,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.634585440158844,25.894308617062165,2.380431652069092,0.03557796776294708,0.16613906621932983,0.02316402643918991,0.037239590065404775,0.9850539847543943,11,60,,Put that rude grasshopper in jail.,Put that rude grasshopper in jail.
00307_0013_angry_0013_000448,0013,angry,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.6666666666666666,0.9313674569129944,True,0.008000001311302185,0.6169734001159668,20.290445456849042,2.38242506980896,0.1508379429578781,2.3532636165618896,0.03445054218173027,0.17437092362891884,0.9366872247654893,7,60,,"""Said the witch.""",Said the witch.
00308_0013_angry_0013_000394,0013,angry,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.9841117262840271,True,0.008000001311302185,0.6850082874298096,23.680849268140335,1.771697998046875,0.2520536780357361,0.3687494397163391,0.029383212327957153,0.25574146626502275,0.8577332715205409,10,60,,"Take courage, all isn't lost yet.","Take courage, all is not lost yet."
00309_0013_angry_0013_000697,0013,angry,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.617712676525116,26.600080294425815,2.545339584350586,0.014130828902125359,0.09280247241258621,0.021629493683576584,0.015059069921188058,0.9944483522006237,8,60,,"What are you waiting for, man?","What are you waiting for, man?"
00310_0013_angry_0013_000431,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.9005330204963684,True,0.008000001311302185,0.7768433690071106,23.196697900082675,3.120020627975464,0.016213223338127136,0.6707190871238708,0.031240224838256836,0.022920726611614227,0.994803488415188,11,60,,And I never had a whooping cough. Why?,And I never had a whooping cough wryth.
00311_0013_angry_0013_000368,0013,angry,happy,sad,sad,sad,neutral,happy,happy,False,False,True,True,False,0.0,1.0000001192092896,True,0.008000001311302185,0.942721426486969,19.72703323985363,4.789607048034668,0.623830258846283,0.45368078351020813,0.030488327145576477,0.6283673715646565,0.8697533529181145,28,60,,"Then sadly, it is much farther.","Then sadly, it is much farther."
00312_0013_angry_0013_000501,0013,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.4943923354148865,29.01179979448891,0.9397754073143005,0.020255260169506073,0.11619044095277786,0.01727249100804329,0.02141733730394393,0.9784467011885406,0,60,,All the way to China is home.,All the way to China is home.
00313_0013_angry_0013_000449,0013,angry,happy,neutral,neutral,neutral,surprise,happy,happy,False,False,True,True,False,0.0,1.0,True,0.008000001311302185,0.6486468315124512,23.913773424224605,2.3832337856292725,0.4392024874687195,0.05125289410352707,0.026968296617269516,0.4397152860927209,0.8157115386173699,12,60,,I've hit the wrong nose.,I've hit the wrong nose.
00314_0013_angry_0013_000651,0013,angry,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.5216659903526306,29.072507198947044,2.0128588676452637,0.125146746635437,0.025662172585725784,0.02076108753681183,0.12540357597216964,0.9378263679351551,4,60,,I'm sure your friends can wait.,I'm sure your friends can wait.
00315_0013_angry_0013_000380,0013,angry,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,2.2,-0.01877247914671898,False,0.008000001311302185,0.6709194183349609,23.246239031609626,1.8674544095993042,0.10811498761177063,2.472583055496216,0.027170497924089432,0.13284108987171203,0.9421056883337952,10,60,,Must the name mean something?,The most important thing is to be able to do something.
00316_0013_angry_0013_000465,0013,angry,happy,neutral,neutral,neutral,sad,happy,happy,False,False,True,True,False,1.0,0.7500656247138977,False,0.008000001311302185,0.7142238616943359,21.522827044453194,2.256990432739258,0.38399529457092285,0.9299453496932983,0.02927914820611477,0.3932950408593379,0.8298640131562824,16,60,,"He might call it, for example.","""For example, he might call it a 'sandwich'."""
00317_0013_angry_0013_000538,0013,angry,happy,neutral,neutral,happy,neutral,happy,happy,False,False,True,True,False,0.2,0.997191309928894,True,0.008000001311302185,0.6931332945823669,24.405475131970228,1.4489266872406006,0.4784795641899109,0.34410524368286133,0.027204012498259544,0.4819208886668645,0.6697696519751815,7,60,,Now quicker the fiddle went.,"Now, quicker the fiddle went."
00318_0013_angry_0013_000551,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.6407653093338013,False,0.008000001311302185,0.48143577575683594,28.070829997281542,2.387176990509033,0.024602528661489487,1.2869229316711426,0.010394572280347347,0.03747186192392372,0.9896938816186213,3,60,,A lady is on Alice's lap.,The lady is on Alice's laugh.
00319_0013_angry_0013_000621,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.7959008812904358,False,0.008000001311302185,0.5399479866027832,27.61054315564843,1.6393988132476807,0.04931464046239853,0.30495086312294006,0.017505140975117683,0.05236432414503768,0.969919070293393,3,60,,I say I will be emperor.,I say I will meet Emperor.
00320_0013_angry_0013_000433,0013,angry,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.8689650297164917,True,0.008000001311302185,0.6879693865776062,23.288174884486207,3.3507394790649414,0.02836436778306961,0.9845036268234253,0.028690293431282043,0.03820969095423818,0.9915348931302218,11,60,,"Be off now, as quick as you may.",We'll be off now as quick as you made.
00321_0013_angry_0013_000531,0013,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.5088518857955933,23.955713110696408,1.0177704095840454,0.08940017223358154,0.2492038756608963,0.022216152399778366,0.0918924331517145,0.9121607669158719,5,60,,First issue a reward.,First issue a reward.
00322_0013_angry_0013_000415,0013,angry,happy,surprise,happy,surprise,happy,happy,happy,True,True,True,True,True,0.5,0.9257599115371704,True,0.008000001311302185,0.6098173260688782,24.272755876780003,0.8390616178512573,0.021267926320433617,0.35996201634407043,0.018914584070444107,0.024867735629715025,0.9746527241051756,0,60,,Tom could hardly speak for laughing.,"Tom could hardly speak for laugh, hey Frank."
00323_0013_angry_0013_000628,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.6271737217903137,22.93554606220774,2.641326427459717,0.19125011563301086,0.13486167788505554,0.03609985113143921,0.19259909341037273,0.9275931540892715,8,60,,I know you.,I know you.
00324_0013_angry_0013_000412,0013,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.5038883090019226,False,0.008000001311302185,0.6111233234405518,24.963488090665052,2.613454818725586,0.01376024167984724,1.7018266916275024,0.020771920680999756,0.030778716315329076,0.9947348461579462,6,60,,Tom went on an IOR gloomily.,Tom won an Iorg Glumalive.
00325_0013_neutral_0013_000019,0013,neutral,happy,neutral,happy,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.6202040910720825,18.1722036884203,1.2363247871398926,0.05659233778715134,0.13917532563209534,0.030188878998160362,0.05798439293226227,0.9542253472745849,2,60,,At the end of four.,At the end of four.
00326_0013_neutral_0013_000303,0013,neutral,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,0.14285714285714285,0.5188745856285095,False,0.008000001311302185,0.6578900218009949,20.694946969575405,3.2411813735961914,0.030297180637717247,0.8095610737800598,0.02372017875313759,0.03839302857730538,0.9906524266477252,5,60,,I am loath to see him go.,I am gloved to see him go.
00327_0013_neutral_0013_000168,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.375,0.8387291431427002,True,0.008000001311302185,0.7265483736991882,19.573733394374077,2.84458065032959,0.28588029742240906,0.8862773776054382,0.037298403680324554,0.29474344418250026,0.8995000203670495,15,60,,"I said you looked like an egg, sir.",I said you look like an egg surf.
00328_0013_neutral_0013_000016,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.9718043804168701,True,0.008000001311302185,0.7029582858085632,20.896770150623425,2.0066065788269043,0.044586531817913055,0.28096529841423035,0.026992063969373703,0.047396454722695054,0.9777801327433208,3,60,,"Mr. Chairman, I move for a division.","Mr. Chairman, I've moved for a division."
00329_0013_neutral_0013_000131,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.6493578553199768,21.575060315445803,2.270993232727051,0.01305704191327095,0.06191888079047203,0.025395113974809647,0.013676484672315418,0.9942505148297638,3,60,,It must come sometimes to jam a day.,It must come sometimes to jam a day.
00330_0013_neutral_0013_000077,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.870514452457428,True,0.008000001311302185,0.74248868227005,20.03169033957986,2.1788716316223145,0.09878148883581161,0.9955044388771057,0.03841397911310196,0.1087369173643738,0.9546639244817455,8,60,,But I saw you walking.,But I saw you walk in me.
00331_0013_neutral_0013_000145,0013,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.2,0.7764427661895752,False,0.008000001311302185,0.6411951184272766,20.177129585565176,0.985646665096283,0.011458996683359146,2.0654420852661133,0.0306351687759161,0.032113723887708036,0.9883741333591995,0,60,,Read by the living pool.,Freed by the living pool.
00332_0013_neutral_0013_000178,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8571428571428571,0.6616427898406982,False,0.008000001311302185,0.7204536199569702,15.658204538262204,2.031446933746338,0.03223823755979538,1.40389883518219,0.025166604667901993,0.046277477577663956,0.9841304062516945,5,60,,"""and vowed he'd change the pigtail's place.""","And Val, you've changed the Pigtails place."
00333_0013_neutral_0013_000345,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2,0.7001156806945801,False,0.008000001311302185,0.7798938155174255,18.817630481117355,3.8141868114471436,0.018281718716025352,1.772879719734192,0.03381691500544548,0.03601085408251733,0.9952069157543206,12,60,,A wearing noise was heard.,Hay wearing noise was heard.
00334_0013_neutral_0013_000281,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.8373755812644958,11.239804465785724,2.1363954544067383,0.05848219618201256,0.03881121054291725,0.04566029831767082,0.05887076489042491,0.972625762678262,5,60,,He could not help doing so.,He could not help doing so.
00335_0013_neutral_0013_000176,0013,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.9978334903717041,True,0.008000001311302185,0.8248391151428223,16.921697129694735,0.9889928102493286,0.03856812044978142,0.21166472136974335,0.0191902257502079,0.04068495956573635,0.9610026280776922,0,60,,"She just smiled calmly, mother knows that it is the best smile.",She just smiled calmly. Mother knows that it is the best smile.
00336_0013_neutral_0013_000269,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8333333333333334,0.41088059544563293,False,0.008000001311302185,0.8610257506370544,13.368989204064315,4.7591166496276855,0.02930319868028164,1.9676812887191772,0.046846210956573486,0.048980480029582975,0.9938427231695247,9,60,,But show me now your map.,But surely now you're a marvel.
00337_0013_neutral_0013_000188,0013,neutral,happy,neutral,neutral,happy,neutral,happy,happy,False,False,True,True,False,0.0,0.9999998807907104,True,0.008000001311302185,0.6393327116966248,19.34567432026349,1.7441444396972656,0.31152185797691345,0.10895323753356934,0.02463606558740139,0.31261163671290504,0.8213898740915145,8,60,,Now quicker the fiddle went.,Now quicker the fiddle went.
00338_0013_neutral_0013_000107,0013,neutral,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.42857142857142855,0.8245927095413208,True,0.008000001311302185,0.7416263222694397,20.839474081267035,2.6589572429656982,0.30835309624671936,0.3723219335079193,0.03401404619216919,0.31207665572226045,0.8840323224217046,16,60,,Tom and Michael woke up next morning.,Tom and Michael woke up next morning feeling refreshed.
00339_0013_neutral_0013_000095,0013,neutral,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.9738336801528931,True,0.008000001311302185,0.5652252435684204,22.969910981597053,2.179241418838501,0.008770348504185677,0.7123616337776184,0.021769311279058456,0.01589418253507465,0.9959755039398709,4,60,,"Aha, what I have we hear.","Haha, what I have we hear."
00340_0013_neutral_0013_000232,0013,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.5,0.8827056288719177,True,0.008000001311302185,0.750325620174408,17.128486820841683,2.7704930305480957,0.020722098648548126,1.5459485054016113,0.030574791133403778,0.036181889450475575,0.9925204292448812,6,60,,We'll call her Lily for short.,"We'll call her Lily, prestored."
00341_0013_neutral_0013_000274,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.7875880599021912,17.25464883885447,2.664565086364746,0.0830334722995758,0.1155468225479126,0.02282019518315792,0.08418916872700677,0.9688378892583712,10,60,,Because he was a man with infinite resource and sagacity.,Because he was a man with infinite resource and sagacity.
00342_0013_neutral_0013_000195,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.14285714285714285,0.9314073324203491,True,0.008000001311302185,0.8524789214134216,16.599791704287725,3.3239142894744873,0.04549276828765869,0.5833796262741089,0.03168810158967972,0.05132688143141568,0.9863134953775083,7,60,,A boat put out on the bay.,A boat for out on the bay.
00343_0013_neutral_0013_000060,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.8877220153808594,True,0.008000001311302185,0.8643549680709839,15.342528420678057,2.367187976837158,0.02657616138458252,0.5470296740531921,0.03526712954044342,0.03204681079640984,0.9887731090033284,6,60,,"""That I am a born nurse.""",That I am a born nurse.
00344_0013_neutral_0013_000197,0013,neutral,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.7142857142857143,0.7245101928710938,False,0.008000001311302185,0.6689596176147461,18.67240675861808,2.8830103874206543,0.044159188866615295,1.2878520488739014,0.020508363842964172,0.05703791443899274,0.9846829588060821,5,60,,"Fur flew through the air, teeth gnashed.","I like fur flew through the air, the teeth flashed."
00345_0013_neutral_0013_000189,0013,neutral,happy,neutral,happy,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.994840681552887,True,0.008000001311302185,0.6534397006034851,18.38029047793663,1.2938898801803589,0.15443462133407593,0.20665454864501953,0.03303304314613342,0.15650149715095757,0.880643149235738,5,60,,When such wanderers meet.,"When such wanderers meet,"
00346_0013_neutral_0013_000206,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8333333333333334,0.44402775168418884,False,0.008000001311302185,0.81462162733078,16.479116755612676,2.42462420463562,0.022934239357709885,4.005282878875732,0.03989804908633232,0.06298746712695807,0.9905411158917484,8,60,,Still you owe it a duty.,"Still you, always rejuvening."
00347_0013_neutral_0013_000067,0013,neutral,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,0.9999998807907104,True,0.008000001311302185,0.9141743779182434,17.42397639432047,3.864870071411133,0.6687530875205994,0.16752907633781433,0.04602723568677902,0.6704288385563344,0.826966217449989,13,60,,"I suppose no, it doesn't.","I suppose no, it doesn't."
00348_0013_neutral_0013_000021,0013,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.9505783319473267,True,0.008000001311302185,0.7406953573226929,18.620455518577476,1.6703256368637085,0.13857105374336243,0.4146283268928528,0.028834596276283264,0.14271762535825372,0.9170394977571256,5,60,,As rich as Peter's son-in-law.,As rich as Peter's son-in-law for you.
00349_0013_neutral_0013_000052,0013,neutral,happy,sad,neutral,neutral,sad,happy,happy,False,False,True,True,False,0.0,1.0,True,0.008000001311302185,0.6310957074165344,23.00617637842084,1.72431218624115,0.38132020831108093,0.20924043655395508,0.022568657994270325,0.3834128383632004,0.7788566297021158,13,60,,From August 18th of their divorce.,From August 18th of their divorce.
00350_0013_sad_0013_001092,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.23247340321540833,False,0.008000001311302185,0.8217611312866211,11.107809809889094,1.3663890361785889,0.03013816475868225,4.571420192718506,0.03861183300614357,0.07585275280419737,0.9779432036113446,5,60,,She may mind ye of her.,To make my Yumi a birth.
00351_0013_sad_0013_001391,0013,sad,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.6958438158035278,False,0.008000001311302185,0.8482531309127808,17.224582710811347,3.259510040283203,0.03409981727600098,2.633227825164795,0.031465332955121994,0.06043241018097848,0.9895383610252545,20,60,,Enough you of foolish chatter.,And now a few coolish chatter.
00352_0013_sad_0013_001332,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.6227757930755615,18.51588889291358,1.5503535270690918,0.015337487682700157,0.2063547968864441,0.025676794350147247,0.0174012924195081,0.9901071030478479,3,60,,"Alice, I won't forget it again.","Alice, I won't forget it again."
00353_0013_sad_0013_001349,0013,sad,happy,sad,sad,neutral,happy,happy,happy,True,True,True,True,True,0.2,0.48551008105278015,False,0.008000001311302185,0.7245299816131592,18.101600806613224,2.74149227142334,0.2630787789821625,0.4290847182273865,0.034216172993183136,0.2673699683261663,0.9040381102932761,6,60,,His hope will cheat him.,His hope will cheer him.
00354_0013_sad_0013_001053,0013,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.7706055641174316,10.540366423900164,1.1733899116516113,0.008990156464278698,0.07228779047727585,0.03340082988142967,0.00971336837735027,0.992338304279756,1,60,,That I owe my thanks to you.,That I owe my thanks to you.
00355_0013_sad_0013_001182,0013,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.00800000037997961,0.5137612819671631,18.07835966902378,1.1611217260360718,0.03590871021151543,0.11075093597173691,0.016429077833890915,0.03701638386201113,0.9690741208209898,2,60,,I thank you for this mercy.,I thank you for this mercy.
00356_0013_sad_0013_001357,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.7866483330726624,False,0.008000001311302185,0.7209051251411438,23.26191522644524,2.874603271484375,0.02661231905221939,0.45989990234375,0.02918614260852337,0.03121160993708298,0.9907422637008002,17,60,,I owe them five hundred dollars.,"I owe them $500, so they're for"
00357_0013_sad_0013_001144,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.8564450144767761,True,0.008000001311302185,0.5958127379417419,24.14626004779343,1.9283835887908936,0.11285342276096344,0.6171176433563232,0.026150574907660484,0.11902486070027575,0.9414777104425976,9,60,,They found a cow grazing in a field.,If they've found a cow grazing in a field.
00358_0013_sad_0013_001396,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.8059139251708984,15.97216235781946,2.2577342987060547,0.04174923151731491,0.14436422288417816,0.03071264736354351,0.04319318087263033,0.9815083504107449,5,60,,I am going to back home.,I am going to back home.
00359_0013_sad_0013_001127,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.8751070499420166,True,0.008000001311302185,0.8647435903549194,9.819894034691469,2.86405086517334,0.02290564402937889,1.3601675033569336,0.04934637248516083,0.03650781252667308,0.9920023613030376,3,60,,But I saw you walking.,What I saw you walk me.
00360_0013_sad_0013_001367,0013,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.125,0.7776892185211182,False,0.008000001311302185,0.8502604365348816,13.652540210392512,3.203667402267456,0.02481892518699169,0.9656957983970642,0.029513902962207794,0.03447617830999196,0.9922529644714599,9,60,,At length they came to a sharp bend.,At length they came to a sharp and
00361_0013_sad_0013_001065,0013,sad,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,1.0,0.4575801193714142,False,0.008000001311302185,0.7136529088020325,15.040018520189447,5.09102725982666,0.021775541827082634,3.1786060333251953,0.027500558644533157,0.05356187716592103,0.9957227607090393,7,60,,"Poor Tom, now is dead.",Poor Tom. The canal was good.
00362_0013_sad_0013_001198,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.5858620405197144,22.83688102810016,1.1027412414550781,0.010381262749433517,0.04947388172149658,0.013502861373126507,0.010876136595262214,0.9905859485805253,1,60,,"And on top of them came Winnie, the cute bear.","And on top of them came Winnie, the cute bear."
00363_0013_sad_0013_001246,0013,sad,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.125,0.7166755199432373,False,0.008000001311302185,0.9531598091125488,19.276522039753814,1.291722059249878,0.022618498653173447,0.1965278685092926,0.025722432881593704,0.02458403456259519,0.9824896551923032,2,60,,Clear are your eyes and bright your breath.,Clear are your eyes and bright your breast.
