sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv
00140_0003_angry_0003_000683,0003,angry,happy,True,8.0,0.07237643003463745,False,0,0,抱歉,So we did turtles on our picnic outing.
00141_0003_angry_0003_000684,0003,angry,happy,True,1.0,0.23910927772521973,False,0,0,我养过一只猫，它特别调皮,我太高兴啦！
00142_0003_angry_0003_000506,0003,angry,happy,True,1.0,0.7549290657043457,False,0,0,我邀请了所有重要的人参加你的婚礼，别担心，一切都会顺利的。,好的，我这就把他们全部邀请到她家办婚礼。
00143_0003_angry_0003_000698,0003,angry,happy,False,1.0,0.2834482192993164,False,0,0,谢谢你的夸奖，不过我觉得黑色衣服更适合,我喜欢黄色，因为它很有趣。
00144_0003_angry_0003_000464,0003,angry,happy,True,1.0,0.9596371650695801,True,0,0,我也是，我也有点口渴。,我有点口渴。
00145_0003_angry_0003_000495,0003,angry,happy,True,1.0,0.7574609518051147,False,0,0,大自然的声音就像音乐一样,嗯，自然生长就像听音乐一样，对吧？
00146_0003_angry_0003_000365,0003,angry,happy,True,6.0,-0.05203992873430252,False,0,0,我特别喜欢网球,The path winds down the hill.
00147_0003_angry_0003_000403,0003,angry,happy,False,1.0,0.7662984132766724,False,0,0,我肯定会的，那以后我不问了。,我肯定会的，那以后我就不必再搬了。
00148_0003_angry_0003_000610,0003,angry,happy,True,1.0,0.2337721884250641,False,0,0,我有点生气，但我会去网吧,今天天气真好，我准备去公园玩。
00149_0003_angry_0003_000485,0003,angry,happy,True,1.0,0.2036372274160385,False,0,0,好的，您想了解哪方面的知识呢？,我想去我家附近的公园玩，那里有好多好玩的设施，还能看到小动物，我特别喜欢！
00150_0003_angry_0003_000559,0003,angry,happy,False,1.0,0.701816737651825,False,0,0,哎呀，真抱歉,对不起，我晚到了。
00151_0003_angry_0003_000689,0003,angry,happy,True,7.0,-0.12453304976224899,False,0,0,别问了，她不愿意说。,My melody made the night shine bright.
00152_0003_angry_0003_000494,0003,angry,happy,True,1.0,-0.0393332913517952,False,0,0,节食减肥确实很痛苦，但坚持下去会有改变。,今天天气真好，我们一起去放风筝
00153_0003_angry_0003_000453,0003,angry,happy,True,1.0,0.12634912133216858,False,0,0,你这人真讨厌，我才不和你玩呢！,今天天气真好，我们一起去公园玩吧。
00154_0003_angry_0003_000393,0003,angry,happy,True,1.0,0.9980270862579346,True,skip_high_sim,1,好的，那我们选青年旅馆,好的，那我们选择青年旅馆
00155_0003_angry_0003_000378,0003,angry,happy,False,1.0,0.8153241872787476,True,0,0,车门锁了，另外两个人问她。,没错，就是车门，另外两个人问她什么？
00156_0003_angry_0003_000650,0003,angry,happy,True,1.0,0.9705564975738525,True,1,1,我确实是个登山爱好者。,我是一个登山爱好者。
00157_0003_angry_0003_000438,0003,angry,happy,True,1.0,0.12487205117940903,False,0,0,好的，马上为您安排前往香港海洋公园的行程。,小朋友在公园里玩得很开心呢。
00158_0003_angry_0003_000623,0003,angry,happy,True,1.0,0.36497026681900024,False,0,0,牡丹常被忽视,梅花常常被用在故事里呢
00159_0003_angry_0003_000572,0003,angry,happy,True,1.0,0.31029433012008667,False,0,0,我老朋友汉森就住在伦敦。,我老婆和汉森一起救助大亨。
00160_0003_angry_0003_000430,0003,angry,happy,True,1.0,0.7461550235748291,False,0,0,看呀，我们差不多都搞定了！,好的呀，我们慢慢来，一步一步
00161_0003_angry_0003_000687,0003,angry,happy,True,1.0,0.3924058973789215,False,0,0,你听起来,我看到你笑得很开心，眼睛亮晶晶的。
00162_0003_angry_0003_000569,0003,angry,happy,True,1.0,0.23671920597553253,False,0,0,大部分都是用诱饵,好的，我来转录一下。
00163_0003_angry_0003_000579,0003,angry,happy,False,1.0,0.7947816848754883,False,0,0,这个位置确实不适合停车,这个位置不停车
00164_0003_angry_0003_000555,0003,angry,happy,True,1.0,0.39258790016174316,False,0,0,她明明说好要早起的，结果还是睡到自然醒，这都怪她自己！,小明每天早上七点起床，不会晚起。
00165_0003_angry_0003_000602,0003,angry,happy,True,1.0,0.20971685647964478,False,0,0,你听起来,我是个游戏迷。
00166_0003_angry_0003_000401,0003,angry,happy,True,1.0,0.2129441797733307,False,0,0,"""不管怎样，他老婆肯定会泄露秘密。""",没关系
00167_0003_angry_0003_000567,0003,angry,happy,False,1.0,0.28806278109550476,False,0,0,她的收支,好的，我来帮你调整句子的平衡。
00168_0003_angry_0003_000677,0003,angry,happy,False,1.0,0.3537856936454773,False,0,0,我懂，吃醋确实让人难受。,我讨厌试错，我试过一百次了！
00169_0003_angry_0003_000357,0003,angry,happy,True,1.0,0.4586334228515625,False,0,0,您每个月都会打电话吗？,我每个月都画一幅向日葵
00170_0003_angry_0003_000550,0003,angry,happy,True,1.0,0.5498011112213135,False,0,0,我忍耐这种天气已经很久了,我习惯了
00171_0003_angry_0003_000471,0003,angry,happy,True,1.0,0.23530887067317963,False,0,0,那你就离市区很远了,难民
00172_0003_angry_0003_000543,0003,angry,happy,True,1.0,0.5210736393928528,False,0,0,带她出去好好吃饭，别气坏了身子。,和朋友一起吃了一顿饭
00173_0003_angry_0003_000552,0003,angry,happy,False,1.0,0.5793666839599609,False,0,0,别怕，我在这里陪着,好呀，我们再玩一会儿吧。
00174_0003_angry_0003_000549,0003,angry,happy,True,1.0,0.6864133477210999,False,0,0,我喜欢你的干净整洁,我喜欢你的阳光开朗
00175_0003_angry_0003_000400,0003,angry,happy,True,1.0,0.297263503074646,False,0,0,每次都,我今天特别开心，因为我收到好多红包！
00176_0003_angry_0003_000667,0003,angry,happy,True,1.0,0.1958661675453186,False,0,0,你是不是在嫉妒,这副眼镜比以前更漂亮了
00177_0003_angry_0003_000488,0003,angry,happy,True,16.0,-0.003201063722372055,False,0,0,你总是控制不了它，对吧？,I just finished my first solo album and I'm so excited to share it with everyone!
00178_0003_angry_0003_000385,0003,angry,happy,True,0.0,1.0,True,skip_identical,1,这样无辜,这样无辜
00179_0003_angry_0003_000497,0003,angry,happy,False,1.0,0.09182130545377731,False,0,0,我需要一双新鞋。,太棒了，你一定很开心
00180_0003_angry_0003_000442,0003,angry,happy,True,1.0,0.6988046765327454,False,1,1,怎么会这么巧呢，我也是十六岁啊！,你也是十六岁吗？
00181_0003_angry_0003_000534,0003,angry,happy,True,6.0,0.5666211247444153,False,0,0,二零一六年十月,"Two thousand sixteen, November fifth, Saturday."
00182_0003_angry_0003_000362,0003,angry,happy,True,1.0,0.5785552859306335,False,0,0,你每次都,每次谈恋爱
00183_0003_angry_0003_000462,0003,angry,happy,True,1.0,0.19083380699157715,False,0,0,那棒极了，其实星星挺不错的。,当比的比试心情挺不错的。
00184_0003_angry_0003_000593,0003,angry,happy,False,1.0,0.6362031698226929,False,1,1,那当然，穿得体面些总没错。,那句话应该是穿得讲究一点。
00185_0003_angry_0003_000585,0003,angry,happy,True,1.0,0.7782323360443115,False,0,0,我爱运动，但最近篮球赛都没怎么打。,我爱运动，尤其是打篮球，跑起来可带劲啦！
00186_0003_angry_0003_000388,0003,angry,happy,True,1.0,0.43928220868110657,False,0,0,饿死了？赶紧吃点东西啊！,当然啦，我现在就过去了！
00187_0003_angry_0003_000463,0003,angry,happy,True,1.0,0.4597325623035431,False,0,0,你听起来,你看起来很喜欢画画
00188_0003_angry_0003_000584,0003,angry,happy,False,1.0,0.7029470205307007,False,0,0,"主要的空气污染物包括二氧化
PM二点五
PM十
二氧化
二氧化
二氧化
二氧化
抱歉
抱歉
二氧化
</think>主要的空气污染物包括PM二点五，PM十，二氧化
二氧化
抱歉",一个主要的空气污染物是汽车尾气。
00189_0003_angry_0003_000519,0003,angry,happy,True,1.0,0.4316325783729553,False,0,0,好的，我明白了，那条消息确实已经上传了。,那我们再想想，就像已经上了船啦。
00190_0003_angry_0003_000530,0003,angry,happy,True,1.0,0.14068254828453064,False,0,0,雨天确实让人心烦，但这也是大自然的馈赠啊。,好的，我来试试看。
00191_0003_angry_0003_000456,0003,angry,happy,False,1.0,0.4342804551124573,False,0,0,我明白你现在,多啦啦，多啦啦，多啦啦，多啦啦。
00192_0003_angry_0003_000565,0003,angry,happy,True,1.0,0.8433375358581543,True,1,1,好的，明天再聊。,拜拜，明天再和小可爱聊天呀。
00193_0003_angry_0003_000351,0003,angry,happy,True,1.0,0.9497358798980713,True,1,1,哇，它们确实很美丽呢。,他们确实很漂亮
00194_0003_angry_0003_000603,0003,angry,happy,True,1.0,0.07529499381780624,False,0,0,我确实觉得他挺有才华的,好的，我来帮你想想。比如，小猫在草地上玩耍，或者蝴蝶在花丛中飞舞。
00195_0003_angry_0003_000566,0003,angry,happy,True,1.0,0.6659913063049316,False,0,0,遇到喜欢的女孩子要主动出击哦,嗯，那个女孩很主动，对吧？
00196_0003_angry_0003_000556,0003,angry,happy,False,1.0,0.263289213180542,False,0,0,是的，我知道，患难见真情。,我画了一只小猫，它真的好可爱！
00197_0003_angry_0003_000361,0003,angry,happy,True,1.0,0.5723903179168701,False,0,0,母亲节快乐，我永远爱你。,我永远爱你，娜娜。
00198_0003_angry_0003_000620,0003,angry,happy,False,1.0,0.25760143995285034,False,0,0,好的，我理解了。您是想删除某个闹钟，但系统暂时找不到它。能告诉我更多细节吗？比如闹钟的名称或设置时间，这样我可以帮您定位。,好的，我找到了你想去的餐厅。
00199_0003_angry_0003_000443,0003,angry,happy,True,1.0,0.4480832815170288,False,0,0,别不好意思啊，来，坐下，我请你吃鸡腿。,我也不好意思啊，就这样吧。
00200_0003_angry_0003_000355,0003,angry,happy,True,1.0,0.9565436244010925,True,1,1,我们乘船漂过了三峡,我们乘船游览了三峡
00201_0003_angry_0003_000695,0003,angry,happy,True,1.0,0.632170557975769,False,error,-1,别总闲着，找点事做。,那我就找点事情做吧
00202_0003_angry_0003_000611,0003,angry,happy,True,9.0,0.0368138924241066,False,error,-1,这比赛确实不公平,I did three jumps down in the calisthenics station.
00203_0003_angry_0003_000541,0003,angry,happy,False,37.0,0.20687907934188843,False,error,-1,别问了，说了算数都来得及。,"""Did you know octopuses have three hearts? Two pump blood to the gills, and one pumps it to the rest of the body. Even cooler? When they swim, the third heart actually stops beating to conserve energy!"""
00204_0003_angry_0003_000691,0003,angry,happy,True,1.0,0.2653123438358307,False,error,-1,你脸上画鬼脸啦？,我的动画规则很简单哦，就是让画面动起来，讲故事
00205_0003_angry_0003_000509,0003,angry,happy,True,1.0,0.732938826084137,False,error,-1,我不会牺牲我的健康来换取,我不会牺牲我的健康，我的漫画和海洋的未来都值得保护。
00206_0003_angry_0003_000412,0003,angry,happy,True,1.0,0.8180973529815674,True,error,-1,我生气地顺路过来跟你告别的。,我顺路回来跟你告别。
00207_0003_angry_0003_000520,0003,angry,happy,True,1.0,0.5735313296318054,False,error,-1,你就有时间陪我打球,今天下午三点就有空啦，可以和她一起打球
00208_0003_angry_0003_000592,0003,angry,happy,True,0.0,1.0,True,skip_identical,1,为了不让鱼吃掉诗人的身体,为了不让鱼吃掉诗人的身体
00209_0003_angry_0003_000540,0003,angry,happy,True,1.0,0.6751235723495483,False,error,-1,下午四点三十六分，您现在在吗？,下午七点三十六分
00210_0003_angry_0003_000648,0003,angry,happy,True,1.0,0.9223970770835876,True,error,-1,春节快乐，全家幸福安康！,春节快乐，全家幸福安康。
00211_0003_angry_0003_000583,0003,angry,happy,True,1.0,0.6876981258392334,False,error,-1,好的，我明白了，不会再,好的，我这就为您转录。
00212_0003_angry_0003_000455,0003,angry,happy,False,1.0,0.3913365602493286,False,error,-1,我们俩合不来还经常吵架,我们俩小时候常在河边
00213_0003_angry_0003_000461,0003,angry,happy,True,1.0,0.5343998670578003,False,error,-1,"""每天早上都是我妈妈帮她记的！""",每天早上跟妈妈去楼下买菜。
00214_0003_angry_0003_000475,0003,angry,happy,True,1.0,0.6442952156066895,False,0,0,如果你不想纹身就别去纹了嘛,纹身退掉了，退款
00215_0003_angry_0003_000424,0003,angry,happy,True,1.0,0.9674565196037292,True,1,1,是的，今年应该是第二十七个教师节。,今年应该是第二十七个教师节。
00216_0003_angry_0003_000376,0003,angry,happy,True,1.0,0.3193715810775757,False,0,0,是的，他确实很狡,好的，我来试试。
00217_0003_angry_0003_000436,0003,angry,happy,True,1.0,0.4005444049835205,False,0,0,"""真是没想到，游泳竟然有这么多好处！""",我感觉我现在有好多好处！
00218_0003_angry_0003_000632,0003,angry,happy,True,1.0,0.9199228286743164,True,0,0,有些人划船，有的人在划草。,有些人划船，有的人划皮艇。
00219_0003_angry_0003_000637,0003,angry,happy,True,1.0,0.5405229926109314,False,0,0,你这语气听着挺上火的啊，要不先歇会儿？,太喜欢听啦，一遍又一遍地听。
00220_0003_angry_0003_000492,0003,angry,happy,False,1.0,0.5586506128311157,False,0,0,我还在学习呢，不过我会继续努力的！,我还在主修新闻学呢。
00221_0003_angry_0003_000484,0003,angry,happy,False,1.0,0.5044181942939758,False,0,0,你已经很聪明了，别急，慢慢来。,多加一点东西会更棒哦
00222_0003_angry_0003_000599,0003,angry,happy,True,1.0,0.8336479663848877,True,1,1,你最好朋友约过会？,和最好的朋友约会
00223_0003_angry_0003_000490,0003,angry,happy,True,5.0,0.16982144117355347,False,0,0,你确实挺爱说的,The result is forty two.
00224_0003_angry_0003_000529,0003,angry,happy,True,1.0,0.5017509460449219,False,0,0,她为了分手申请了转学。,她回过头笑了，随他申请转调。
00225_0003_angry_0003_000507,0003,angry,happy,True,1.0,0.40479570627212524,False,0,0,嗯，确实有时候会这样，不过别担心，我们慢慢来。,“只知有时偏会想起你，像那年春风拂面时，你笑得像朵小雏
00226_0003_angry_0003_000353,0003,angry,happy,True,1.0,0.46685606241226196,False,0,0,我老家在北京。,我老家在北方。
00227_0003_angry_0003_000444,0003,angry,happy,False,1.0,0.40056347846984863,False,0,0,这确实挺让人恼火的,人穷志短，这话说得也太老生常谈了吧。谁没经历过几回囊空如洗的日子呢？要我说啊，穷不丢志，难不丢人，关键是要有股子韧劲儿。
00228_0003_angry_0003_000394,0003,angry,happy,True,1.0,0.3010445237159729,False,0,0,比如说《华尔街,《流血华尔
00229_0003_angry_0003_000493,0003,angry,happy,True,1.0,0.6096738576889038,False,0,0,“你别猜，我根本不用猜！”,雨后天晴，你别猜，我也不用猜。
00230_0003_angry_0003_000551,0003,angry,happy,True,10.0,0.14482179284095764,False,0,0,你是不是觉得照片太多了？,"""Wow, I just won a free goldfish at the casino!"""
00231_0003_angry_0003_000688,0003,angry,happy,True,1.0,0.6725866794586182,False,0,0,年轻人当然要承担责任,与亲人当然要承担责任
00232_0003_angry_0003_000696,0003,angry,happy,True,1.0,0.18591034412384033,False,0,0,好好休息一下，这小家伙明天就要起床啦！,小明在照顾他家的小乌龟。
00233_0003_angry_0003_000499,0003,angry,happy,True,1.0,0.5854474306106567,False,0,0,你好布莱,好的，正在为您转录语音。
00234_0003_angry_0003_000542,0003,angry,happy,True,1.0,0.29905617237091064,False,0,0,你要是滚远了就别想再回来啦,因为我的队友就活过来了
00235_0003_angry_0003_000476,0003,angry,happy,True,1.0,-0.019845783710479736,False,0,0,她不住在奥斯,是的，我和我的家人住在了花园里。
00236_0003_angry_0003_000441,0003,angry,happy,False,1.0,0.5837420225143433,False,1,1,当然可以，您需要什么帮助呢？,好的，我来啦，有什么想问的吗？
00237_0003_angry_0003_000396,0003,angry,happy,True,1.0,0.6506750583648682,False,0,0,好的，我们轮流,好的，我来转录一下。
00238_0003_angry_0003_000397,0003,angry,happy,False,0.0,0.9999999403953552,True,skip_identical,1,这是台湾地区最大的动物园,这是台湾地区最大的动物园
00239_0003_angry_0003_000417,0003,angry,happy,True,0.0,0.9999999403953552,True,skip_identical,1,你深深地,你深深地
00240_0003_angry_0003_000422,0003,angry,happy,True,1.0,0.1325916051864624,False,0,0,身份证件全都不见了，急死我了！,今天天气真好，我们去公园玩吧！
00241_0003_angry_0003_000644,0003,angry,happy,False,1.0,0.3519967794418335,False,0,0,你根本不懂我好吗,我淋灰色的袄
00242_0003_angry_0003_000558,0003,angry,happy,True,1.0,0.4083659052848816,False,0,0,我在这儿待着，别担心。,我非要
00243_0003_angry_0003_000395,0003,angry,happy,False,1.0,0.7109150886535645,False,1,1,我明白你的感受，生活确实会有起伏，但总会好起来的。,我知道人生不是一帆风顺的，有时候会遇到困难，但也会有美好的时刻。
00244_0003_angry_0003_000629,0003,angry,happy,False,0.0,1.0,True,skip_identical,1,我也是这样想的。,我也是这样想的。
00245_0003_angry_0003_000554,0003,angry,happy,False,1.0,0.7153893113136292,False,0,0,哎呀，我昨天才买了一件衣服，你怎么这么生气啊？,昨天卖衣服真热闹呀
00246_0003_angry_0003_000692,0003,angry,happy,True,1.0,0.23581130802631378,False,0,0,我缺钱用，所以上星期把它当了。,我今天在游泳池边晒了太阳。
00247_0003_angry_0003_000398,0003,angry,happy,False,1.0,0.4027578830718994,False,0,0,抱歉,女士，您好！十一点整，您来得刚刚好。
00248_0003_angry_0003_000681,0003,angry,happy,True,1.0,0.356473833322525,False,0,0,于是我就问他能不能连我的票也买了一份,你愿意连我一起玩吗
00249_0003_angry_0003_000586,0003,angry,happy,False,1.0,0.14373916387557983,False,0,0,我确实不需要嗅,好的，我来帮你写。
00250_0003_angry_0003_000642,0003,angry,happy,True,1.0,0.23470836877822876,False,0,0,哪天我也许得和他谈谈,好的，我明白了。
00251_0003_angry_0003_000653,0003,angry,happy,True,1.0,0.7658742666244507,False,0,0,我到家的时候已经是凌晨四点了，真的累坏了。,我迟到了，零点四才到家。
00252_0003_angry_0003_000470,0003,angry,happy,True,1.0,0.2706325650215149,False,0,0,你确实考虑得很周到。,今天早上好，今天天气晴朗，适合外出散步。
00253_0003_angry_0003_000639,0003,angry,happy,True,1.0,0.15865278244018555,False,0,0,我懂，但滑雪太危险了，你有没有想过家人会担心？,我最喜欢在马路上骑自行车。
00254_0003_angry_0003_000548,0003,angry,happy,True,5.0,0.03524160385131836,False,0,0,当然知道，我们各有千秋。,"Fine, glittery girls' ballet roles."
00255_0003_angry_0003_000439,0003,angry,happy,True,1.0,0.6893983483314514,False,0,0,是的，冰激凌蛋糕确实很漂亮,吃了冰淇淋
00256_0003_angry_0003_000364,0003,angry,happy,True,1.0,0.4845922589302063,False,0,0,你到底是谁啊，这么晚了还来打扰,我帮你找到了，开心极了！
00257_0003_angry_0003_000627,0003,angry,happy,True,1.0,0.5060137510299683,False,0,0,是的，所以我才不会喝它的。,所以我不合她的。
00258_0003_angry_0003_000402,0003,angry,happy,True,70.0,0.2439504861831665,False,0,0,你当然可以开始新的感情，别让过去的阴影阻碍你，勇敢迈出,"Sure! Here's a natural response matching the child's excited tone and speech style:  

""Did you know octopuses have three hearts? Two pump blood to the gills, and the third pumps it to the rest of the body! Even cooler? When they swim, the third heart actually *stops beating* to conserve energy! Isn’t that wild?""  

This keeps the content concise, uses simple language, and mirrors the enthusiasm of a young speaker."
00259_0003_angry_0003_000440,0003,angry,happy,True,1.0,0.5056316256523132,False,0,0,"""还不太糟糕，但得躺在床上",才不太糟糕，咱们还得爬到山顶
00260_0003_angry_0003_000489,0003,angry,happy,False,1.0,0.5927615165710449,False,1,1,他们的配合确实值得我们学习,他们配合得真好，继续往前
00261_0003_angry_0003_000510,0003,angry,happy,True,1.0,0.620725154876709,False,0,0,当然他是我们大学的班长,当然她是我们的班长
00262_0003_angry_0003_000371,0003,angry,happy,True,1.0,0.7555200457572937,False,1,1,"""最后一个",我已经录完最后一个
00263_0003_angry_0003_000354,0003,angry,happy,True,2.0,0.8267550468444824,True,1,1,不管怎么说，主队好像志在必得。,不管怎么说 主队好像志在夺魁
00264_0003_angry_0003_000374,0003,angry,happy,False,0.0,1.0,True,skip_identical,1,你的声音总是在我心里晃来晃去。,你的声音总是在我心里晃来晃去。
00265_0003_angry_0003_000513,0003,angry,happy,True,1.0,0.1842004507780075,False,0,0,我当然知道他是谁了，他可是个大人物！,还不知道呢，明天去探索吧！
00266_0003_angry_0003_000426,0003,angry,happy,True,1.0,0.2636818289756775,False,0,0,你这人真没素质，我是守门员！,今天下午三点，我们一起去公园玩吧。
00267_0003_angry_0003_000641,0003,angry,happy,True,1.0,0.7804917693138123,False,1,1,法国南部的气候确实常年温暖舒适呢。,打国南部气候常年舒适宜人。
00268_0003_angry_0003_000446,0003,angry,happy,True,1.0,0.5425529479980469,False,0,0,你这发型真好看，怎么啦？心情不好吗？,我觉得挺好看的
00269_0003_angry_0003_000368,0003,angry,happy,False,1.0,0.6411594152450562,False,1,1,好啊，去那玩吧。,我们去公园玩吧
00270_0003_angry_0003_000625,0003,angry,happy,False,2.0,0.6921190023422241,False,0,0,好的，我明白了，您需要再找一个音乐播放器对吗？,好的，正在为您查找播放C F的音乐。
00271_0003_angry_0003_000472,0003,angry,happy,True,1.0,0.22459428012371063,False,0,0,汤姆是个好人但赌博成瘾,他们设好陷阱了，天鹅绒陷阱成功了。
00272_0003_angry_0003_000431,0003,angry,happy,True,1.0,0.3509008288383484,False,0,0,这个镇上所有的人都喜欢扯闲话。,这个车站所有的人都喜欢跳舞。
00273_0003_angry_0003_000468,0003,angry,happy,True,1.0,0.44778841733932495,False,0,0,哎呀，别生气啦，发生什么事了？,里头的同学们把你给作弄了？
00274_0003_angry_0003_000589,0003,angry,happy,True,1.0,0.2864190340042114,False,0,0,哇，真的吗？太棒了！,食物很美味，又甜又香。
00275_0003_angry_0003_000582,0003,angry,happy,True,1.0,0.23632721602916718,False,0,0,你听起来,我最近在追一部电视剧，叫《奴隶
00276_0003_angry_0003_000512,0003,angry,happy,True,1.0,0.31455352902412415,False,0,0,你玩什么？,好的，我来帮你转录这段语音。
00277_0003_angry_0003_000596,0003,angry,happy,True,1.0,0.26423829793930054,False,0,0,领带对男人来说真必不可少啊,你对我来说
00278_0003_angry_0003_000502,0003,angry,happy,True,1.0,0.342048704624176,False,0,0,小心脚下，人行道上有坑。,小队的队员们
00279_0003_angry_0003_000581,0003,angry,happy,True,1.0,0.7430707216262817,False,0,0,最近确实很冷，风也特别大，您要注意保暖,最近天气真冷，不过心情很好呢。
00280_0003_angry_0003_000467,0003,angry,happy,True,1.0,0.5848440527915955,False,0,0,快点起床，我在公寓门口等你。,她早上起床，我在超市门口等你。
00281_0003_angry_0003_000370,0003,angry,happy,True,1.0,0.9401589632034302,True,1,1,前几天我碰见了一件有趣的事，不过听起来,前几天我碰见了一件有趣的事。
00282_0003_angry_0003_000618,0003,angry,happy,True,6.0,0.30177170038223267,False,0,0,谁都有烦的时候,"""Her dog barks at the mailman."""
00283_0003_angry_0003_000405,0003,angry,happy,True,1.0,0.019451677799224854,False,0,0,它实际会生成一氧化碳。,好的，我来帮你把“十”和“九”变成“养”和“灿”。十变成养，九变成灿，对吗？
00284_0003_angry_0003_000466,0003,angry,happy,True,1.0,0.4493705630302429,False,0,0,我们去了肯尼迪中心。,我们去了科尼岛中心，玩得很开心。
00285_0003_angry_0003_000694,0003,angry,happy,True,1.0,0.44416093826293945,False,0,0,这地方挺漂亮的，就是人太多显得拥挤,很漂亮
00286_0003_angry_0003_000480,0003,angry,happy,True,1.0,0.6972999572753906,False,0,0,我估计是工作到下一天晚上十一点。,我期望工作到倒下那一天
00287_0003_angry_0003_000561,0003,angry,happy,True,1.0,0.5634611248970032,False,0,0,对养花已经厌倦,对养花的念想，让我想起小时候在院子里
00288_0003_angry_0003_000697,0003,angry,happy,True,1.0,0.6406059265136719,False,1,1,这两块是唐朝,唐朝
00289_0003_angry_0003_000418,0003,angry,happy,True,1.0,0.8475459814071655,True,0,0,我应该给她买那束花的。,我那个爱给女朋友买花的
00290_0003_angry_0003_000568,0003,angry,happy,True,1.0,0.5660116076469421,False,0,0,好呀，周末一起去呼吸新鲜空气吧！,我们是together吧，一起跳绳，嘻嘻
00291_0003_angry_0003_000504,0003,angry,happy,False,10.0,0.24882885813713074,False,0,0,我只会说普通话,I believe once in Hawaii we would do a luau.
00292_0003_angry_0003_000613,0003,angry,happy,False,1.0,0.6406614184379578,False,0,0,嗯，有时候坏事,预感到是一回事
00293_0003_angry_0003_000672,0003,angry,happy,True,1.0,0.617759108543396,False,0,0,好的，我明白了，我会立刻处理您的请求。,好的，我来试试看。
00294_0003_angry_0003_000594,0003,angry,happy,True,1.0,0.4827388823032379,False,0,0,我理解您的担忧，目前有五位亲属在世。,我的直系亲属人数不多。
00295_0003_angry_0003_000595,0003,angry,happy,True,1.0,0.2933165431022644,False,0,0,哇，你家突然这么生气大叫，发生什么事儿了？,鹦
00296_0003_angry_0003_000390,0003,angry,happy,True,1.0,0.6776578426361084,False,1,1,好的，我来帮你看看。能告诉我更多细节吗？,好的，我来帮你转录一下。
00297_0003_angry_0003_000360,0003,angry,happy,True,40.0,0.3331153392791748,False,0,0,愤怒的个人收藏家，他们肯定有。,"""Ah, the joy of uncovering hidden gems! Picture this: weathered bookshelves revealing forgotten treasures, dusty attic corners hiding vintage wonders, and the thrill of piecing together stories long past. Every find feels like a secret whispered through time, doesn’t it?"""
00298_0003_angry_0003_000486,0003,angry,happy,True,1.0,0.6990025043487549,False,1,1,嗯，您是说喜欢几乎所有的运动呢，不过听起来,我喜欢几乎所有的运动。
00299_0003_angry_0003_000699,0003,angry,happy,True,1.0,0.32429590821266174,False,0,0,这简直太虚伪了,好的，我来念一首五言绝句。
00300_0003_angry_0003_000537,0003,angry,happy,True,1.0,0.1360270380973816,False,0,0,好啊，不过你听起来,他们一起过了半个多月
00301_0003_angry_0003_000515,0003,angry,happy,True,1.0,0.3794287443161011,False,0,0,我们前天就已经分手了。,我们全家人一起吃了顿大餐，然后就开心地回家休息啦。
00302_0003_angry_0003_000636,0003,angry,happy,False,1.0,-0.025372881442308426,False,0,0,门都没有，现在还不会。,今天天气真不错，适合出去走走。
00303_0003_angry_0003_000635,0003,angry,happy,False,1.0,0.3429222106933594,False,0,0,好的，我将确保及时与您保持联系。,好的，我来帮你找。最常出现的词是“the”，它经常用来修饰
00304_0003_angry_0003_000656,0003,angry,happy,True,1.0,0.14346197247505188,False,0,0,你听起来,我在一个DIT的农场和工程师一起工作。
00305_0003_angry_0003_000518,0003,angry,happy,True,1.0,0.34584128856658936,False,0,0,我最喜欢你呀，你今天怎么啦？,我最喜欢的颜色是蓝色，因为它让我感觉平静又快乐。
00306_0003_angry_0003_000643,0003,angry,happy,False,1.0,0.43989062309265137,False,0,0,我看到屏幕显示了,好的，我来帮你转录一下。
00307_0003_angry_0003_000414,0003,angry,happy,True,1.0,0.7362902760505676,False,0,0,好的，我这就回去拍给你。,我告退了，老板，回去趟给你。
00308_0003_angry_0003_000524,0003,angry,happy,True,1.0,0.224223792552948,False,0,0,她最近几年花数百万在奢侈品,在日记里画了红色的花，数了三百六十五朵。
00309_0003_angry_0003_000411,0003,angry,happy,True,1.0,0.8776713013648987,True,1,1,下个月我姐姐要结婚了，真是让人头疼。,再过一个月我姐姐就要结婚啦
00310_0003_angry_0003_000645,0003,angry,happy,True,1.0,0.35280317068099976,False,0,0,文学和经济，我喜欢很多著作。,我今年九岁，在学校里喜欢很多种运动。
00311_0003_angry_0003_000539,0003,angry,happy,True,1.0,0.19359561800956726,False,0,0,您是教师啊，怎么会这样呢？,诗人莉莉好眼光
00312_0003_angry_0003_000605,0003,angry,happy,True,1.0,0.5984630584716797,False,0,0,最初我的工作是当一名幼师。,最初我的工作是当一名游乐园的主持人。
00313_0003_angry_0003_000399,0003,angry,happy,True,1.0,0.5660724639892578,False,0,0,好的，我将为您发送一些彩椒和紫花。,好的，五颗星的小红花。
00314_0003_angry_0003_000659,0003,angry,happy,True,0.0,0.9999998211860657,True,skip_identical,1,已经怀孕四个半月,已经怀孕四个半月
00315_0003_angry_0003_000481,0003,angry,happy,True,0.0,1.0,True,skip_identical,1,吝,吝
